5.100000000000000000e+02,4.400000000000000000e+01,0.000000000000000000e+00
4.230000000000000000e+02,4.400000000000000000e+01,0.000000000000000000e+00
3.190000000000000000e+02,4.400000000000000000e+01,0.000000000000000000e+00
5.810000000000000000e+02,4.400000000000000000e+01,0.000000000000000000e+00
4.230000000000000000e+02,6.900000000000000000e+01,0.000000000000000000e+00
3.190000000000000000e+02,6.900000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+02,6.900000000000000000e+01,1.000000000000000000e+00
5.710000000000000000e+02,6.900000000000000000e+01,1.000000000000000000e+00
5.100000000000000000e+02,1.440000000000000000e+02,0.000000000000000000e+00
4.230000000000000000e+02,1.440000000000000000e+02,0.000000000000000000e+00
3.190000000000000000e+02,1.440000000000000000e+02,0.000000000000000000e+00
4.230000000000000000e+02,2.180000000000000000e+02,0.000000000000000000e+00
3.190000000000000000e+02,2.180000000000000000e+02,1.000000000000000000e+00
9.940000000000000000e+02,5.200000000000000000e+02,0.000000000000000000e+00
5.570000000000000000e+02,3.690000000000000000e+02,0.000000000000000000e+00
4.230000000000000000e+02,2.780000000000000000e+02,0.000000000000000000e+00
4.230000000000000000e+02,3.400000000000000000e+02,0.000000000000000000e+00
3.190000000000000000e+02,2.540000000000000000e+02,0.000000000000000000e+00
3.180000000000000000e+02,2.890000000000000000e+02,1.000000000000000000e+00
3.190000000000000000e+02,3.250000000000000000e+02,0.000000000000000000e+00
3.190000000000000000e+02,4.210000000000000000e+02,0.000000000000000000e+00
5.580000000000000000e+02,3.290000000000000000e+02,0.000000000000000000e+00
6.050000000000000000e+02,3.660000000000000000e+02,0.000000000000000000e+00
3.400000000000000000e+02,3.350000000000000000e+02,1.000000000000000000e+00
3.180000000000000000e+02,3.780000000000000000e+02,1.000000000000000000e+00
3.200000000000000000e+02,4.710000000000000000e+02,0.000000000000000000e+00
3.940000000000000000e+02,3.260000000000000000e+02,0.000000000000000000e+00
3.800000000000000000e+02,3.550000000000000000e+02,1.000000000000000000e+00
3.580000000000000000e+02,3.980000000000000000e+02,0.000000000000000000e+00
3.410000000000000000e+02,4.330000000000000000e+02,0.000000000000000000e+00
3.350000000000000000e+02,4.770000000000000000e+02,0.000000000000000000e+00
3.200000000000000000e+02,4.880000000000000000e+02,1.000000000000000000e+00
4.430000000000000000e+02,3.500000000000000000e+02,0.000000000000000000e+00
4.280000000000000000e+02,3.780000000000000000e+02,0.000000000000000000e+00
4.060000000000000000e+02,4.220000000000000000e+02,0.000000000000000000e+00
3.890000000000000000e+02,4.560000000000000000e+02,0.000000000000000000e+00
3.620000000000000000e+02,5.090000000000000000e+02,0.000000000000000000e+00
5.380000000000000000e+02,1.650000000000000000e+02,0.000000000000000000e+00
5.080000000000000000e+02,2.180000000000000000e+02,1.000000000000000000e+00
5.960000000000000000e+02,4.600000000000000000e+01,0.000000000000000000e+00
5.830000000000000000e+02,7.200000000000000000e+01,1.000000000000000000e+00
