x,y,column
517,36,1
470,36,1
371,36,1
247,36,1
151,36,1
942,36,1
811,36,1
711,36,1
581,36,1
1130,36,1
1031,36,1
711,103,1
581,103,1
517,103,1
247,188,1
151,188,1
711,188,1
632,188,0
581,188,0
517,188,1
470,188,1
371,188,1
811,188,1
942,188,1
1130,188,1
1031,188,1
517,243,0
470,243,1
711,243,0
670,243,0
632,243,1
581,243,0
632,273,1
581,273,0
670,314,0
632,314,0
581,314,1
517,314,1
151,342,1
247,342,1
942,342,1
1130,342,1
1031,342,1
811,398,0
670,398,0
581,398,1
517,398,1
581,461,1
811,461,0
632,461,0
151,496,1
632,496,0
247,496,1
1130,496,1
1031,496,1
1031,621,1
632,621,0
247,621,1
151,621,1
916,621,1
746,621,1
492,621,1
395,621,1
941,493,1
810,495,1
811,341,1
709,314,1
519,462,1
468,313,1
370,341,1
370,496,1
467,496,1
