x,y,column
243,90,0
175,90,0
81,90,0
31,90,0
574,90,0
478,90,0
406,90,0
1218,90,0
1055,90,0
243,113,1
175,113,0
81,113,1
31,113,0
811,113,0
728,113,1
574,113,1
478,113,0
406,113,1
1218,113,1
1055,113,1
973,113,0
892,113,1
406,189,1
366,189,0
243,189,1
175,189,0
81,189,1
31,189,0
1218,189,1
1135,189,0
1055,189,1
973,189,0
892,189,1
811,189,0
728,189,1
649,189,0
574,189,0
478,189,1
406,252,0
366,252,0
243,252,0
81,252,0
31,252,0
574,252,0
478,252,0
243,312,1
81,312,1
31,312,0
478,312,0
453,312,0
406,312,1
649,312,0
574,312,1
811,312,0
728,312,1
973,312,0
892,312,1
1218,312,1
1135,312,0
1055,312,1
453,335,0
406,335,0
574,373,0
453,373,0
406,373,0
243,373,0
81,373,0
811,373,0
728,373,0
1218,373,1
1135,373,0
1055,373,0
649,425,0
574,425,0
406,425,0
243,425,0
126,425,0
81,425,0
811,425,0
728,425,1
1055,425,1
973,425,0
892,425,1
243,489,1
126,489,0
81,489,1
406,489,1
728,489,1
574,489,1
126,529,0
81,529,0
728,529,0
574,529,0
126,544,0
81,544,0
