Source,Target
0,1
0,5
0,51
1,2
1,52
2,53
3,4
3,8
3,32
4,5
4,33
5,34
6,7
6,11
6,29
7,8
7,30
8,31
9,10
9,14
9,26
10,11
10,27
11,28
12,13
12,18
12,23
13,14
13,24
14,25
15,16
15,19
16,17
16,20
17,18
17,21
18,22
19,20
19,35
20,21
20,36
21,22
21,37
22,23
22,38
23,24
23,39
24,25
24,40
25,26
25,41
26,27
26,42
27,28
27,43
28,29
28,44
29,30
29,45
30,31
30,46
31,32
31,47
32,33
32,48
33,34
33,49
34,50
35,36
35,68
36,37
36,69
37,38
37,70
38,39
38,71
39,40
39,60
40,41
40,61
41,42
41,58
42,43
42,59
43,44
43,56
44,45
44,57
45,46
45,62
46,47
46,54
47,48
47,55
48,49
48,81
49,50
49,82
50,51
50,83
51,52
51,84
52,53
52,85
53,86
54,55
54,63
55,80
56,57
56,64
57,65
58,59
58,66
59,67
60,61
60,72
61,73
62,63
62,78
63,79
64,65
64,76
65,77
66,67
66,74
67,75
68,69
68,87
69,70
69,88
70,71
70,89
71,72
71,90
72,73
72,91
73,74
73,92
74,75
74,93
75,76
75,94
76,77
76,95
77,78
77,96
78,79
78,97
79,80
79,98
80,81
80,99
81,82
81,101
82,83
82,103
83,84
83,104
84,85
84,105
85,86
85,106
86,107
87,88
87,120
88,89
88,121
89,90
89,122
90,91
90,123
91,92
91,117
92,93
92,118
93,94
93,119
94,95
94,114
95,96
95,115
96,97
96,116
97,98
97,111
98,99
98,112
99,100
100,101
100,113
101,102
102,103
102,108
103,104
103,109
104,110
105,106
105,110
106,107
108,109
108,113
109,110
111,112
111,116
112,113
114,115
114,119
115,116
117,118
117,123
118,119
120,121
121,122
122,123
