Source,Target
0,1
0,9
0,25
1,2
1,26
2,27
3,4
3,11
3,18
4,5
4,19
5,6
5,20
6,7
6,21
7,8
7,22
8,9
8,23
9,24
10,11
10,15
10,32
11,33
12,13
12,16
13,14
13,17
14,15
14,30
15,31
16,17
16,28
17,29
18,19
18,33
19,20
20,21
21,22
22,23
23,24
24,25
25,26
26,27
27,41
28,29
28,49
29,30
29,50
30,31
30,51
31,32
31,52
32,33
32,47
33,48
34,35
34,46
34,67
35,36
35,68
36,37
36,53
37,38
37,54
38,39
38,55
39,40
39,56
40,41
40,57
41,58
42,43
42,48
42,60
43,44
43,82
44,45
44,83
45,46
45,84
46,85
47,48
47,52
47,79
48,59
49,50
49,75
50,51
50,76
51,52
51,77
52,78
53,54
53,61
54,55
54,62
55,56
55,63
56,57
56,64
57,58
57,65
58,66
59,60
59,80
60,81
61,62
61,69
62,63
62,70
63,64
63,71
64,65
64,72
65,66
65,73
66,74
67,68
67,85
68,69
69,70
70,71
71,72
72,73
73,74
75,76
76,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
84,85
