Source,Target
0,1
0,15
1,2
1,10
2,3
2,11
3,4
3,12
4,5
4,13
5,6
5,7
6,49
6,8
7,8
7,13
7,25
8,9
8,18
9,54
9,19
10,11
10,15
10,28
11,12
11,29
12,13
12,26
13,27
14,15
14,16
15,17
16,17
16,22
17,24
18,19
18,45
19,21
20,21
20,50
20,54
21,54
22,23
22,30
23,24
23,31
24,32
25,45
25,27
25,33
26,27
26,29
26,38
27,39
28,29
28,32
28,40
29,41
30,31
30,42
31,32
31,43
32,44
33,34
33,36
34,35
34,37
35,45
35,63
36,37
36,39
37,63
38,39
38,41
40,41
40,44
42,43
43,44
45,66
46,47
46,52
47,48
48,49
48,50
49,54
50,51
50,66
51,52
51,55
52,53
52,56
53,60
55,56
55,58
56,59
57,58
57,66
57,64
58,59
59,60
59,61
60,62
61,62
61,65
63,64
63,66
64,65
