Source,Target
0,1
0,14
1,2
1,15
2,3
2,16
3,4
3,17
4,5
4,18
5,6
5,19
6,20
7,8
7,21
8,9
8,22
9,10
9,23
10,11
10,24
11,12
11,25
12,13
12,26
13,27
14,15
14,38
15,16
15,42
16,17
16,43
17,18
17,39
18,19
18,40
19,20
19,41
21,22
22,23
22,58
23,24
23,59
24,25
24,60
25,26
25,61
26,27
26,56
27,28
28,29
28,57
29,30
29,54
30,31
30,46
31,32
31,47
32,33
32,48
33,34
33,49
34,35
34,50
35,36
35,51
36,37
36,52
37,38
37,44
38,45
39,40
39,43
39,64
40,41
40,62
41,63
42,43
42,45
42,66
43,68
44,45
44,53
44,71
45,72
46,47
46,55
46,123
47,48
47,124
48,49
48,125
49,50
49,126
50,51
50,127
51,52
51,128
52,53
52,129
53,69
54,55
54,57
54,73
55,75
56,57
56,61
56,77
57,79
58,59
58,81
59,60
59,82
60,61
60,83
61,80
62,63
62,64
62,96
63,97
64,68
64,95
65,66
65,72
65,85
66,67
67,68
67,109
68,94
69,70
69,88
70,71
70,89
71,72
71,90
72,84
73,74
73,79
73,91
74,75
74,92
75,93
76,77
76,80
76,102
77,78
78,79
78,86
79,87
80,83
80,101
81,82
81,98
82,83
82,99
83,100
84,85
84,107
85,108
86,87
86,103
87,104
88,89
88,105
89,90
90,106
91,92
91,112
92,93
93,113
94,95
94,110
95,96
95,118
96,97
96,116
97,117
98,99
98,136
99,100
99,137
100,101
100,114
101,102
101,115
102,103
102,133
103,104
104,111
105,106
105,130
106,107
106,121
107,108
107,122
108,109
109,110
109,119
110,120
111,112
111,134
112,113
112,131
113,132
114,115
114,138
115,135
116,117
116,118
116,148
117,149
118,120
118,147
119,120
119,122
119,144
120,146
121,122
121,130
122,140
123,124
123,132
124,125
125,126
126,127
127,128
128,129
129,130
130,139
131,132
131,134
132,142
133,134
133,135
133,157
134,141
135,138
135,155
136,137
136,152
137,138
137,153
138,154
139,140
140,143
141,142
141,158
143,144
143,159
144,145
145,146
145,160
146,147
146,161
147,148
147,162
148,149
148,163
149,150
149,164
150,165
151,152
151,166
152,153
152,167
153,154
153,168
154,155
154,169
155,156
155,170
156,157
156,171
157,158
158,172
159,160
160,161
161,162
162,163
163,164
164,165
166,167
167,168
168,169
169,170
170,171
171,172
