x,y,column
243,155,0
190,155,1
137,155,0
79,155,1
24,155,1
1254,155,1
1200,155,1
1126,155,0
1090,155,1
1054,155,0
980,155,1
909,155,1
805,155,1
728,155,1
685,155,0
624,155,1
542,155,0
514,155,1
456,155,0
405,155,1
351,155,0
295,155,1
624,210,0
542,210,0
514,210,0
456,210,0
405,210,0
351,210,0
295,210,0
243,210,0
190,210,0
137,210,0
79,210,0
1200,210,0
1126,210,0
1090,210,0
1054,210,0
980,210,0
909,210,0
856,210,0
805,210,0
728,210,0
685,210,0
728,237,0
685,237,0
1254,265,1
1200,265,1
1126,265,0
1090,265,1
1054,265,0
980,265,1
909,265,1
856,265,0
805,265,1
728,265,1
685,265,0
624,265,1
542,265,0
514,265,1
456,265,0
405,265,1
351,265,0
295,265,1
243,265,0
190,265,1
137,265,0
79,265,1
24,265,1
805,307,1
728,307,1
650,307,0
624,307,1
562,307,0
514,307,1
456,307,0
405,307,1
351,307,0
295,307,1
243,307,0
190,307,1
137,307,0
79,307,1
24,307,1
1254,307,1
1200,307,1
1126,307,0
1090,307,1
1054,307,0
980,307,1
909,307,1
728,359,0
650,359,0
624,359,0
562,359,0
514,359,0
456,359,0
405,359,0
351,359,0
295,359,0
243,359,0
190,359,0
137,359,0
79,359,0
1200,359,0
1126,359,0
1090,359,0
1054,359,0
980,359,0
728,421,1
650,421,0
624,421,1
562,421,0
514,421,1
456,421,0
405,421,1
351,421,0
295,421,1
243,421,0
190,421,1
137,421,0
79,421,1
1200,421,1
1126,421,0
1090,421,1
1054,421,0
980,421,1
