x,y,column
832,37,1
768,37,0
698,37,0
612,37,0
566,37,0
522,37,0
478,37,0
438,37,0
344,37,1
305,37,0
215,37,0
160,37,0
92,37,0
1173,37,0
1130,37,0
1078,37,0
1026,37,0
963,37,1
910,37,1
698,60,0
655,60,0
612,60,0
910,92,1
832,92,1
768,92,0
698,92,1
655,92,0
612,92,0
566,92,1
522,92,0
478,92,0
438,92,1
344,92,1
305,92,0
215,92,1
160,92,0
92,92,1
1173,92,1
1130,92,0
1078,92,1
1026,92,0
963,92,1
344,147,1
305,147,0
215,147,1
160,147,0
92,147,1
522,147,0
478,147,0
438,147,1
1173,147,1
1130,147,0
1078,147,1
1026,147,0
963,147,1
910,147,1
832,147,1
768,147,0
698,147,1
655,147,0
612,147,0
566,147,1
910,192,0
832,192,0
768,192,0
698,192,0
612,192,0
566,192,0
1173,192,0
1078,192,0
963,192,0
1173,225,0
1078,225,0
963,225,0
910,225,0
832,225,0
768,225,0
698,225,0
612,225,0
566,225,0
628,275,0
612,275,0
566,275,1
522,275,0
478,275,0
438,275,1
768,275,0
698,275,1
963,275,1
910,275,0
832,275,1
1173,275,1
1078,275,1
1173,320,0
1078,320,0
963,320,0
832,320,0
698,320,0
628,320,0
566,320,0
628,365,0
566,365,0
1173,365,0
1078,365,0
963,365,0
832,365,0
698,365,0
628,403,1
566,403,1
522,403,0
478,403,0
438,403,1
963,403,1
910,403,0
832,403,1
768,403,0
698,403,1
1173,403,1
1078,403,1
1173,445,0
1078,445,0
963,445,0
910,445,0
832,445,0
768,445,0
698,445,0
628,445,0
1173,489,0
1078,489,0
963,489,0
910,489,0
832,489,0
768,489,0
698,489,0
910,534,0
832,534,1
768,534,0
698,534,1
628,534,1
566,534,1
522,534,0
478,534,0
438,534,1
1173,534,1
1078,534,1
963,534,1
1173,572,0
1078,572,0
963,572,0
910,572,0
832,572,0
768,572,0
698,572,0
628,572,0
566,572,0
1173,605,1
1078,605,1
963,605,1
910,605,0
832,605,1
768,605,0
698,605,1
628,605,0
566,605,1
522,605,0
478,605,0
438,605,1
344,605,1
92,605,1
