Source,Target
0,1
0,9
1,2
1,10
2,3
2,11
3,4
3,12
4,5
4,13
5,6
5,14
6,7
6,15
7,8
7,16
8,17
9,10
9,18
10,11
10,20
11,12
11,21
12,13
12,22
13,14
13,23
14,15
14,24
15,16
15,25
16,17
16,26
17,55
18,19
18,31
19,20
19,32
20,21
20,33
21,22
21,34
22,23
22,30
23,24
23,27
24,25
24,28
25,29
26,29
26,42
27,28
27,30
27,39
28,29
28,40
29,41
30,34
30,38
31,32
31,35
32,33
33,34
33,36
34,37
35,36
35,43
36,37
36,44
37,38
37,45
38,39
38,46
39,40
39,47
40,41
40,48
41,42
41,49
42,50
43,44
43,56
44,45
44,53
45,46
45,58
46,47
46,52
47,48
47,51
48,49
48,61
49,50
49,62
50,54
51,60
52,59
53,57
54,55
54,62
56,57
57,58
58,59
59,60
60,61
61,62
