Source,Target
0,1
0,9
0,20
1,2
1,21
2,3
2,22
3,4
3,23
4,10
5,6
5,13
6,7
6,16
7,8
7,17
8,9
8,18
9,19
10,11
10,24
11,25
12,13
12,14
13,15
14,15
14,26
15,16
15,27
16,17
16,28
17,18
17,29
18,19
18,30
19,20
19,31
20,21
20,32
21,22
21,33
22,23
22,34
23,24
23,35
24,25
24,36
25,37
26,27
27,28
28,29
29,30
30,31
31,32
31,38
32,33
32,39
33,34
33,40
34,35
34,41
35,36
36,37
38,39
38,42
39,40
39,43
40,41
40,44
41,45
42,43
42,49
43,44
43,50
44,45
44,51
45,46
45,52
46,47
46,53
47,48
47,54
48,55
49,50
50,51
50,58
51,52
51,59
52,53
52,60
53,54
53,61
54,55
54,56
55,57
56,57
56,62
58,59
59,60
60,61
61,62
