Source,Target
0,1
0,12
1,2
1,15
2,3
2,16
3,4
3,17
4,5
4,18
5,6
5,19
6,7
6,20
7,8
7,21
8,9
9,10
9,22
10,24
11,12
11,28
12,14
13,14
13,28
13,50
14,15
14,31
15,16
15,33
16,17
16,35
17,18
17,37
18,19
18,39
19,20
19,41
20,21
20,43
21,22
21,45
22,23
22,47
23,24
23,29
24,25
24,30
25,52
26,27
26,53
27,28
27,48
28,49
29,30
29,58
30,51
31,32
31,57
32,33
32,62
33,34
34,35
34,63
35,36
35,64
36,37
36,65
37,38
38,39
38,66
39,40
39,67
40,41
40,68
41,42
42,43
42,69
43,44
43,70
44,45
44,71
45,46
46,47
46,72
47,73
48,49
48,54
49,50
49,55
50,56
51,52
51,59
52,88
53,54
53,89
54,55
54,74
55,56
55,75
56,57
56,60
57,61
58,59
58,86
59,87
60,61
60,75
60,76
61,62
61,77
62,63
63,64
64,65
64,79
65,66
66,67
67,68
67,81
68,69
69,70
70,71
70,83
71,72
72,73
73,85
74,75
74,90
75,91
76,77
76,91
76,97
77,78
77,98
78,79
78,99
79,80
79,100
80,81
80,101
81,82
81,102
82,83
82,103
83,84
83,104
84,85
84,105
85,86
85,106
86,87
86,92
87,88
87,93
88,109
89,90
89,112
90,91
90,94
91,95
92,93
92,107
93,108
94,95
94,110
95,96
96,97
96,111
97,98
97,115
98,99
98,116
99,100
99,117
100,101
100,118
101,102
101,119
102,103
102,120
103,104
103,121
104,105
104,122
105,106
105,123
106,107
106,124
107,108
107,125
108,109
108,126
109,127
110,111
110,113
111,114
112,113
112,132
113,114
113,133
114,115
114,134
115,116
115,135
116,117
116,136
117,118
117,137
118,119
118,138
119,120
119,139
120,121
120,140
121,122
121,141
122,123
122,142
123,124
123,143
124,125
124,144
125,126
125,128
126,127
126,129
127,131
128,129
128,145
129,130
130,131
130,146
131,163
132,133
132,147
133,134
133,148
134,135
134,149
135,136
135,150
136,137
136,151
137,138
137,152
138,139
138,153
139,140
139,154
140,141
140,155
141,142
141,156
142,143
142,157
143,144
143,158
144,160
145,146
145,161
146,162
147,148
147,168
148,149
148,169
149,150
149,170
150,151
150,171
151,152
151,172
152,153
152,173
153,154
153,174
154,155
154,175
155,156
155,176
156,157
156,177
157,158
157,178
158,159
159,160
159,180
160,161
160,181
161,162
161,164
162,163
162,165
163,167
164,165
164,182
165,166
166,167
166,183
167,202
168,169
168,187
169,170
169,188
170,171
170,189
171,172
171,190
172,173
172,191
173,174
173,192
174,175
174,193
175,176
175,194
176,177
176,195
177,178
177,196
178,179
178,184
179,180
179,185
180,181
181,186
182,183
182,200
183,201
184,185
184,197
185,186
186,199
187,188
188,189
189,190
190,191
191,192
191,206
192,193
193,194
193,207
194,195
195,196
196,197
197,198
197,203
198,199
198,204
199,200
199,205
200,201
201,202
203,204
204,205
206,207
