Source,Target
0,1
0,14
1,2
1,15
2,3
2,16
3,4
3,17
4,5
4,18
5,6
5,19
6,7
6,20
7,8
7,23
8,9
8,24
9,10
9,11
10,12
11,12
11,25
12,13
12,26
13,27
14,15
14,31
15,16
15,32
16,17
16,33
17,18
17,34
18,19
18,39
19,20
19,40
20,21
21,22
21,28
22,23
22,29
23,24
23,30
24,25
24,43
25,26
25,44
26,27
26,45
27,46
28,29
28,41
29,30
30,42
31,32
31,36
32,33
32,37
33,34
34,38
35,36
35,47
36,37
36,48
37,38
37,49
38,39
38,50
39,40
39,51
40,41
40,52
41,42
41,53
42,43
42,54
43,44
43,55
44,45
44,56
45,46
45,57
46,58
47,48
48,49
48,59
49,50
49,60
50,51
50,61
51,52
51,62
52,53
52,63
53,54
54,55
55,56
56,57
57,58
59,60
60,61
61,62
62,63
