x,y,column
1009,24,1
913,24,0
850,24,0
823,24,1
728,24,0
638,24,1
543,24,0
480,24,0
453,24,1
361,24,0
271,24,1
480,53,0
453,53,0
850,53,0
823,53,0
1009,103,0
913,103,0
850,103,0
823,103,0
728,103,0
638,103,0
543,103,0
480,103,0
453,103,0
361,103,0
271,103,0
1009,184,1
913,184,0
823,184,1
728,184,0
638,184,1
543,184,0
453,184,1
361,184,0
271,184,1
361,249,0
271,249,1
543,249,0
453,249,1
728,249,0
638,249,1
1009,249,1
935,249,0
913,249,0
888,249,0
823,249,1
1009,332,0
935,332,0
888,332,0
823,332,0
728,332,0
638,332,0
543,332,0
453,332,0
361,332,0
271,332,0
728,418,0
638,418,1
543,418,0
453,418,1
361,418,0
271,418,1
1009,418,1
935,418,0
888,418,0
823,418,1
728,486,0
638,486,0
580,486,0
543,486,0
453,486,0
361,486,0
1009,486,0
935,486,0
888,486,0
823,486,0
935,549,0
888,549,0
638,619,0
580,619,0
361,619,0
