x,y,column
297,29,0
210,29,1
465,29,0
378,29,1
633,29,0
550,29,1
802,29,0
718,29,1
1057,29,1
970,29,0
886,29,1
1132,81,1
1057,81,0
970,81,0
886,81,0
802,81,0
718,81,0
633,81,0
550,81,0
465,81,0
378,81,0
297,81,0
210,81,0
135,81,1
886,147,0
834,147,0
802,147,0
465,175,0
418,175,0
378,175,0
802,175,0
756,175,0
718,175,0
1132,201,1
1057,201,1
1017,201,0
970,201,0
923,201,0
886,201,1
834,201,0
802,201,0
756,201,0
718,201,1
680,201,0
633,201,0
587,201,0
550,201,1
512,201,0
465,201,0
418,201,0
378,201,1
344,201,0
297,201,0
250,201,0
210,201,1
135,201,1
465,232,0
418,232,0
802,232,0
756,232,0
1184,251,0
1132,251,0
1057,251,0
1017,251,0
970,251,0
923,251,0
886,251,0
834,251,0
802,251,0
756,251,0
718,251,0
680,251,0
633,251,0
587,251,0
550,251,0
512,251,0
465,251,0
418,251,0
378,251,0
344,251,0
297,251,0
250,251,0
210,251,0
135,251,0
83,251,0
1132,319,1
1057,319,1
970,319,0
943,319,0
886,319,1
802,319,0
718,319,1
633,319,0
550,319,1
465,319,0
378,319,1
297,319,0
210,319,1
135,319,1
83,319,1
43,319,1
1224,319,1
1184,319,1
378,360,0
297,360,0
210,360,0
135,360,0
83,360,0
43,360,0
718,360,0
633,360,0
550,360,0
1224,360,0
1132,360,0
378,399,0
297,399,0
210,399,0
135,399,0
83,399,0
43,399,0
943,399,1
886,399,0
1224,399,0
1132,399,1
378,444,0
297,444,0
210,444,0
135,444,0
83,444,0
43,444,0
135,490,0
83,490,0
43,490,1
378,490,1
297,490,0
210,490,1
1224,490,1
1167,490,0
1111,490,0
1057,490,1
998,490,0
943,490,0
886,490,1
1224,520,0
1167,520,0
1167,551,0
1111,551,0
1057,551,0
998,551,0
943,551,0
886,551,0
718,551,0
550,551,0
378,551,0
297,551,0
210,551,0
135,551,0
83,551,0
43,551,0
135,613,0
83,613,0
43,613,1
297,613,0
210,613,1
378,613,1
550,613,1
718,613,1
998,613,0
943,613,0
886,613,1
1224,613,1
1167,613,0
1111,613,0
1057,613,1
