x,y,column
692,169,1
635,169,1
719,195,0
692,195,1
792,209,0
739,202,1
692,231,1
639,231,1
841,231,0
792,231,0
692,269,1
639,269,1
594,269,0
900,289,1
841,289,0
792,289,1
739,289,1
719,289,0
692,289,1
639,311,1
600,311,1
739,311,1
719,311,0
692,311,1
792,329,0
739,329,1
692,329,1
639,329,1
900,359,1
820,359,0
792,359,1
756,359,0
719,359,0
692,359,1
664,359,0
639,359,0
558,359,0
600,395,0
558,395,0
664,395,0
639,395,0
756,395,0
719,395,0
900,395,0
820,395,0
792,395,0
792,420,0
756,420,0
719,420,0
692,420,0
664,420,0
639,420,0
600,420,0
664,453,0
639,453,0
600,453,1
558,453,0
495,453,1
756,453,0
719,453,0
692,453,1
900,453,1
841,453,0
792,453,1
600,481,0
558,481,0
841,481,0
792,481,0
558,499,0
495,499,0
916,499,0
900,499,0
841,499,0
916,549,0
900,549,1
841,549,0
792,549,1
756,549,0
692,549,1
639,549,0
600,549,1
558,549,0
495,549,1
900,230,1
841,207,0
792,187,1
739,167,1
692,146,1
639,151,0
495,422,0
471,57,1
448,110,0
427,159,1
416,185,0
398,227,0
387,255,1
369,296,0
348,346,1
540,85,1
518,137,0
497,187,1
486,213,0
475,238,0
468,255,0
456,283,1
445,308,0
439,324,0
417,374,1
505,303,0
494,329,0
488,344,0
467,394,0
590,105,0
567,157,0
559,177,0
546,207,0
623,119,1
601,171,0
592,190,0
580,221,1
558,271,0
521,359,0
498,400,1
552,287,0
573,304,0
559,338,0
648,129,0
600,231,1
600,331,1
593,361,1
537,316,1
