x,y,column
1021,23,1
972,23,0
895,23,0
817,23,0
766,23,1
508,23,1
372,23,0
259,23,1
508,79,0
372,79,0
1021,79,0
972,79,0
895,79,0
817,79,0
766,79,0
766,122,1
632,122,0
556,122,0
508,122,0
372,148,0
340,148,0
253,148,0
372,202,0
340,202,0
253,202,0
632,202,0
556,202,0
1021,274,1
895,274,0
766,274,1
632,274,1
556,274,0
508,274,1
372,274,0
253,274,1
1014,362,1
895,362,0
766,362,1
632,362,0
508,362,1
372,362,0
253,362,1
372,432,0
340,432,0
253,432,0
372,488,0
340,488,0
253,488,0
1021,556,0
972,556,0
895,556,0
817,556,0
766,556,0
714,556,0
632,556,0
556,556,0
508,556,0
372,556,0
1014,601,1
1014,616,1
972,616,0
895,616,0
817,616,0
766,616,1
714,616,0
632,616,0
556,616,0
508,616,1
372,616,0
259,616,1
