x,y,column
396,32,0
334,32,1
273,32,1
430,32,1
623,32,1
526,32,1
720,32,1
1009,32,1
913,32,1
816,32,1
1009,79,0
913,79,0
816,79,0
720,79,0
623,79,0
526,79,0
430,79,0
1009,119,0
913,119,0
816,119,0
720,119,0
623,119,0
526,119,0
430,119,0
396,119,0
334,119,0
273,119,0
430,145,1
396,145,0
334,145,1
273,145,1
1009,174,0
913,174,0
816,174,0
720,174,0
623,174,0
526,174,0
430,174,0
396,222,0
334,222,1
273,222,1
430,222,1
526,222,1
623,222,1
720,222,1
816,222,1
1009,222,1
913,222,1
1009,270,0
913,270,0
816,270,0
720,270,0
623,270,0
526,270,0
430,270,0
273,318,1
1009,318,0
913,318,0
816,318,0
720,318,0
623,318,0
526,318,0
430,318,1
396,318,0
334,318,1
1009,367,0
913,367,0
816,367,0
720,367,0
623,367,0
526,367,0
430,367,0
273,414,1
396,414,0
334,414,1
430,414,1
720,414,1
623,414,1
526,414,1
1009,414,1
913,414,1
816,414,1
1009,462,0
913,462,0
816,462,0
720,462,0
623,462,0
526,462,0
430,462,0
430,491,1
396,491,0
334,491,1
273,491,1
1009,515,0
913,515,0
816,515,0
720,515,0
623,515,0
526,515,0
430,515,0
378,515,0
334,515,0
273,515,0
1009,557,0
913,557,0
816,557,0
720,557,0
623,557,0
526,557,0
430,557,0
378,557,0
334,557,0
378,604,0
334,604,1
273,604,1
623,604,1
526,604,1
430,604,1
1009,604,1
913,604,1
816,604,1
720,604,1
