x,y,column
885,72,1
822,72,1
768,72,1
698,72,1
645,72,1
565,72,1
523,72,1
454,72,1
645,137,0
565,137,1
523,137,0
481,137,0
454,137,1
424,137,1
885,137,0
822,137,0
768,137,0
768,176,1
741,176,0
698,176,1
675,176,0
645,176,1
617,176,1
592,176,0
565,176,1
523,176,0
481,176,0
424,176,1
910,176,1
885,176,1
850,176,0
822,176,1
741,217,1
698,217,0
675,217,0
645,217,1
617,217,1
592,217,0
565,217,0
850,217,0
822,217,1
768,217,1
565,248,1
523,248,0
481,248,0
424,248,1
910,248,1
850,248,0
822,248,0
768,248,0
741,248,1
723,248,1
675,248,1
645,248,1
592,248,1
910,299,1
822,299,1
768,299,1
741,299,1
723,299,1
675,299,1
645,299,1
592,299,1
565,299,1
523,299,0
481,299,0
424,299,1
565,341,1
523,341,0
424,341,1
910,341,1
822,341,1
768,341,1
741,341,1
723,341,1
698,341,1
617,341,1
592,341,1
565,380,0
523,380,0
822,380,0
768,380,0
424,418,1
910,418,1
850,418,0
822,418,0
768,418,0
741,418,0
675,418,0
617,418,0
592,418,0
565,418,0
523,418,0
523,472,0
454,472,1
424,472,1
768,472,1
741,472,1
698,472,1
675,472,0
645,472,0
910,472,1
885,472,1
850,472,0
822,472,1
645,496,1
617,496,1
592,496,0
565,496,1
523,496,0
454,496,1
885,496,0
822,496,0
768,496,0
523,524,0
454,524,0
645,524,0
592,524,0
885,578,1
822,578,1
768,578,1
698,578,1
645,578,1
592,578,1
523,578,1
523,594,1
454,594,1
