Source,Target
0,1
0,13
1,2
1,14
2,3
2,15
3,4
3,16
4,5
4,17
5,6
5,11
6,7
6,12
7,8
7,9
8,10
9,10
9,12
9,22
10,23
11,12
11,17
11,20
12,21
13,14
13,24
14,15
14,25
15,16
15,26
16,17
16,18
17,19
18,19
18,26
18,31
19,20
19,32
20,21
20,33
21,22
21,34
22,23
22,35
23,37
24,25
24,28
25,26
25,29
26,27
27,31
27,29
27,30
28,29
28,44
29,30
29,45
30,31
30,46
31,32
31,38
32,33
32,39
33,34
33,40
34,35
34,41
35,36
35,42
36,37
37,43
38,39
38,46
38,52
39,40
39,53
40,41
40,54
41,42
41,55
42,43
42,47
43,48
44,45
44,49
45,46
45,50
46,51
47,48
47,55
47,60
48,61
49,50
49,62
50,51
50,63
51,52
51,64
52,53
52,56
53,54
53,57
54,55
54,58
55,59
56,57
56,64
56,65
57,58
57,66
58,59
59,60
59,67
60,61
61,68
62,63
63,64
63,72
65,66
65,73
66,67
66,70
67,68
67,71
68,69
69,71
70,71
72,73
