Source,Target
0,1
0,6
1,2
1,7
2,3
2,8
3,4
3,9
4,5
4,10
5,11
6,7
6,14
7,8
7,15
8,9
8,16
9,10
9,17
10,11
10,12
11,13
12,13
12,18
13,19
14,15
14,20
15,16
15,22
16,17
16,23
17,18
17,24
18,19
18,25
19,26
20,21
20,27
21,22
21,28
22,23
22,29
23,24
23,30
24,25
24,31
25,26
25,32
26,34
27,28
27,40
28,29
29,30
29,41
30,31
30,43
31,32
31,45
32,33
33,34
33,47
34,35
34,49
35,36
35,51
36,37
36,53
37,38
37,55
38,39
38,57
39,58
40,41
40,61
41,42
41,62
42,43
42,64
43,44
43,65
44,45
44,66
45,46
45,67
46,47
46,68
47,48
47,69
48,49
48,70
49,50
49,71
50,51
50,72
51,52
51,73
52,53
52,74
53,54
53,75
54,55
54,76
55,56
55,77
56,57
56,78
57,58
57,59
58,60
59,60
59,79
60,90
61,62
61,80
62,63
63,64
63,81
64,65
65,66
65,82
66,67
67,68
67,83
68,69
69,70
69,84
70,71
71,72
71,85
72,73
73,74
73,86
74,75
75,76
75,87
76,77
77,78
77,88
78,79
79,89
80,81
81,82
81,91
82,83
82,92
83,84
83,93
84,85
84,94
85,86
85,95
86,87
86,96
87,88
87,97
88,89
88,98
89,90
89,99
91,92
91,100
92,93
92,101
93,94
93,102
94,95
94,103
95,96
95,104
96,97
96,105
97,98
97,106
98,99
98,107
99,108
100,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
