Source,Target
0,1
0,35
1,2
1,36
2,3
2,21
3,4
3,22
4,5
4,23
5,6
5,24
6,7
6,25
7,8
7,26
8,9
8,27
9,10
9,28
10,11
10,29
11,12
11,30
12,13
12,18
13,14
13,19
14,15
14,20
15,16
15,33
16,17
16,34
17,31
18,19
18,30
18,51
19,20
19,53
20,32
21,22
21,37
22,23
22,39
23,24
23,41
24,25
24,42
25,26
25,44
26,27
26,45
27,28
27,46
28,29
28,47
29,30
29,48
30,50
31,34
31,78
32,33
32,54
33,34
33,76
34,77
35,36
35,55
36,37
36,56
37,38
38,39
38,57
39,40
39,58
40,41
40,59
41,42
41,60
42,43
42,61
43,44
43,62
44,45
44,63
45,46
45,64
46,47
46,66
47,48
47,68
48,49
48,69
49,50
49,70
50,51
50,71
51,52
51,72
52,53
52,73
53,54
53,74
54,75
55,56
55,82
56,57
56,83
57,58
57,84
58,59
58,85
59,60
59,86
60,61
60,87
61,62
61,88
62,63
62,89
63,64
63,90
64,65
64,91
65,66
65,92
66,67
67,68
67,93
68,69
68,94
69,70
69,95
70,71
70,96
71,72
71,97
72,73
72,98
73,74
73,99
74,75
74,100
75,76
75,101
76,77
76,79
77,78
77,80
78,81
79,80
79,102
80,81
80,103
82,83
83,84
84,85
85,86
85,110
86,87
86,111
87,88
87,112
88,89
88,113
89,90
89,114
90,91
90,115
91,92
92,93
93,94
94,95
95,96
95,104
96,97
96,105
97,98
97,106
98,99
98,107
99,100
99,108
100,101
100,109
101,102
102,103
104,105
105,106
106,107
107,108
108,109
110,111
111,112
112,113
113,114
114,115
