Source,Target
0,1
0,5
1,2
1,6
2,3
2,7
3,8
4,216
4,214
4,215
4,11
5,6
5,13
6,7
6,14
7,8
7,15
8,16
9,12
9,220
9,21
10,11
10,212
10,214
10,18
11,12
11,19
12,216
12,20
13,14
13,33
14,15
14,34
15,16
15,35
16,36
17,18
17,212
17,28
18,19
18,29
19,20
19,30
20,21
20,219
21,222
22,23
22,223
22,38
23,24
23,39
24,25
24,40
25,26
25,41
26,27
26,43
27,44
28,29
28,213
29,30
30,219
31,32
31,36
31,50
32,208
32,204
32,51
33,34
33,46
34,35
34,47
35,36
35,48
36,49
37,38
37,45
37,221
37,61
38,39
38,62
39,40
39,58
40,41
40,59
41,42
41,60
42,43
42,55
43,44
43,56
44,57
45,54
45,218
46,47
46,67
47,48
47,68
48,49
48,69
49,50
49,70
50,51
50,64
51,52
51,65
52,53
52,205
52,66
53,54
53,209
53,63
54,213
55,56
55,60
55,76
56,57
56,77
57,78
58,59
58,62
58,73
59,60
59,74
60,75
61,62
61,71
62,72
63,66
63,86
64,65
64,70
64,83
65,66
65,84
66,85
67,68
67,79
68,69
68,80
69,70
69,81
70,82
71,72
71,88
72,73
72,89
73,74
73,90
74,75
74,91
75,76
75,92
76,77
76,93
77,78
77,94
78,95
79,80
79,96
80,81
80,97
81,82
81,98
82,83
82,99
83,84
83,100
84,85
84,101
85,86
85,102
86,103
87,88
87,105
88,89
88,106
89,90
89,107
90,91
90,108
91,92
91,109
92,93
92,110
93,94
93,111
94,95
94,112
95,113
96,97
96,114
97,98
97,115
98,99
98,116
99,100
99,117
100,101
100,118
101,102
101,119
102,103
102,120
103,104
103,121
104,122
105,106
106,107
106,128
107,108
107,129
108,109
108,130
109,110
109,131
110,111
110,132
111,112
111,133
112,113
112,134
113,135
114,115
114,136
115,116
115,137
116,117
116,138
117,118
117,123
118,119
118,124
119,120
119,125
120,121
120,126
121,122
121,127
123,124
123,139
124,125
124,140
125,126
125,141
126,127
126,142
127,143
128,129
128,147
129,130
129,148
130,131
130,149
131,132
131,150
132,133
132,151
133,134
133,144
134,135
134,145
135,146
136,137
136,152
137,138
137,153
138,139
138,154
139,140
139,155
140,141
140,156
141,142
141,157
142,143
142,158
143,159
144,145
144,151
144,161
145,146
145,171
146,172
147,148
147,165
148,149
148,166
149,150
149,167
150,151
150,168
151,160
152,153
152,173
153,154
153,174
154,155
154,175
155,156
155,176
156,157
156,177
157,158
157,178
158,159
158,179
159,180
160,161
160,169
161,170
162,163
162,181
162,193
163,164
163,194
164,165
164,195
165,166
165,196
166,167
166,182
167,168
167,183
168,169
168,199
169,170
169,200
170,171
170,201
171,172
171,202
172,203
173,174
173,184
174,175
174,185
175,176
175,186
176,177
176,187
177,178
177,188
178,179
178,189
179,180
179,190
180,181
180,191
181,192
182,183
182,197
183,198
184,185
185,186
186,187
187,188
188,189
189,190
190,191
191,192
192,193
193,194
194,195
195,196
196,197
197,198
198,199
199,200
200,201
201,202
202,203
204,207
205,208
205,209
206,207
206,224
207,208
208,210
209,210
209,213
210,224
210,212
211,214
211,212
211,224
214,215
215,217
216,217
216,220
218,219
218,221
219,222
221,222
222,223
