x,y,column
595,29,1
541,29,1
471,29,0
401,29,1
345,29,0
238,29,1
177,29,1
116,29,0
1059,29,1
897,29,0
828,29,1
764,29,1
595,98,0
541,98,0
471,98,1
401,98,0
345,98,0
1059,135,0
897,135,1
828,135,1
764,135,1
595,135,1
471,135,1
345,135,1
261,135,0
177,135,1
116,135,0
897,180,0
828,180,0
1059,267,0
897,267,1
828,267,0
764,267,0
680,267,0
595,267,1
471,267,1
345,267,1
261,267,0
177,267,0
116,267,0
116,379,0
1146,379,0
1059,379,0
897,379,1
828,379,0
764,379,0
680,379,0
595,379,1
471,379,1
345,379,1
261,379,0
177,379,1
1146,432,0
1059,432,1
897,465,0
828,465,0
828,510,1
764,510,1
680,510,0
595,510,1
471,510,1
345,510,1
261,510,0
177,510,1
116,510,0
1146,510,0
1059,510,0
897,510,1
595,545,0
541,545,0
471,545,1
401,545,0
345,545,0
1146,614,0
1059,614,1
897,614,1
828,614,1
764,614,1
595,614,1
541,614,0
471,614,0
401,614,0
345,614,1
177,614,1
116,614,0
