x,y,column
115,147,0
59,147,1
623,147,0
559,147,1
494,147,0
430,147,1
369,147,0
309,147,1
248,147,0
187,147,1
1018,147,0
955,147,1
890,147,0
815,147,1
751,147,0
688,147,1
1210,147,1
1146,147,0
1082,147,1
59,196,0
20,196,0
1249,196,0
1210,196,0
1249,240,0
1210,240,1
1146,240,0
1082,240,0
1018,240,0
955,240,0
890,240,0
815,240,0
751,240,0
688,240,0
623,240,0
559,240,0
494,240,0
430,240,0
369,240,0
309,240,0
248,240,0
187,240,0
115,240,0
59,240,0
20,240,0
1249,290,0
1210,290,0
1146,290,0
1082,290,0
1018,290,0
955,290,0
890,290,0
815,290,0
751,290,0
688,290,0
623,290,0
559,290,0
494,290,0
430,290,0
369,290,0
309,290,0
248,290,0
187,290,0
115,290,0
59,290,0
20,290,0
1249,327,0
1210,327,1
1146,327,0
1082,327,1
1048,327,0
1018,327,0
998,327,0
955,327,1
890,327,0
815,327,1
751,327,0
688,327,1
623,327,0
559,327,1
494,327,0
430,327,1
369,327,0
309,327,1
248,327,0
187,327,1
157,327,0
115,327,1
59,327,1
20,327,0
1249,375,0
1210,375,0
1146,375,0
1082,375,0
1048,375,0
998,375,0
955,375,0
890,375,0
815,375,0
751,375,0
688,375,0
623,375,0
559,375,0
494,375,0
430,375,0
369,375,0
309,375,0
248,375,0
187,375,0
157,375,0
115,375,0
59,375,0
20,375,0
59,419,0
20,419,0
1082,419,0
1048,419,0
998,419,0
955,419,0
1249,419,0
1210,419,0
1082,442,0
1048,442,0
59,472,1
115,472,1
623,472,0
559,472,1
494,472,0
430,472,1
369,472,0
309,472,1
248,472,0
187,472,1
751,472,0
688,472,1
815,472,1
1210,472,1
1146,472,0
1082,472,1
1048,472,0
998,472,0
955,472,1
890,472,0
