Source,Target
0,1
0,31
1,2
1,20
2,3
2,21
3,4
3,22
4,5
4,23
5,6
5,24
6,7
6,25
7,8
7,26
8,9
8,27
9,10
9,28
10,11
10,30
11,12
11,14
12,13
12,15
13,16
14,15
14,17
15,16
15,18
16,19
17,18
17,43
18,19
18,44
19,45
20,21
20,32
21,22
21,33
22,23
22,34
23,24
23,35
24,25
24,36
25,26
25,37
26,27
26,38
27,28
27,39
28,29
28,40
29,30
29,41
30,42
31,32
31,46
32,33
32,47
33,34
33,48
34,35
34,49
35,36
35,50
36,37
36,51
37,38
37,52
38,39
38,53
39,40
39,54
40,41
40,55
41,42
42,43
42,56
43,44
43,57
44,45
44,58
45,59
46,47
47,48
48,49
49,50
50,51
51,52
52,53
53,54
54,55
55,56
55,60
56,57
56,61
57,58
58,59
60,61
60,62
61,63
62,63
62,67
63,64
63,68
64,65
64,69
65,66
65,70
66,71
67,68
67,72
68,69
68,73
69,70
69,74
70,71
70,75
71,76
72,73
72,77
73,74
73,78
74,75
74,79
75,76
75,80
76,81
77,78
77,86
78,79
78,82
79,80
79,83
80,81
80,84
81,85
82,83
82,87
83,84
83,88
84,85
84,89
85,90
86,87
86,91
87,88
87,92
88,89
89,90
91,92
91,102
92,103
93,94
93,107
94,95
94,108
95,96
95,109
96,97
96,110
97,98
97,111
98,99
98,112
99,100
99,113
100,101
100,114
101,102
101,115
102,103
102,116
103,104
103,118
104,105
104,119
105,106
105,120
106,121
107,108
107,125
108,109
108,126
109,110
109,127
110,111
110,128
111,112
111,129
112,113
112,130
113,114
113,131
114,115
114,132
115,116
115,133
116,117
116,134
117,118
118,119
118,135
119,120
119,122
120,121
120,123
121,124
122,123
122,136
123,124
123,137
124,138
125,126
126,127
127,128
128,129
129,130
130,131
131,132
132,133
133,134
134,135
135,136
136,137
137,138
