x,y,column
880,62,1
818,62,0
724,62,1
662,62,0
613,62,0
563,62,1
462,62,0
405,62,1
880,145,0
818,145,0
789,145,0
724,145,0
702,145,0
662,145,0
613,145,0
563,145,0
491,145,0
462,145,0
405,145,0
789,184,0
756,184,0
724,184,0
702,184,0
662,184,0
613,184,0
563,184,0
523,184,0
491,184,0
880,220,1
818,220,0
789,220,0
756,220,0
724,220,1
702,220,1
563,220,1
523,220,0
491,220,0
462,220,0
405,220,1
523,250,0
491,250,0
462,250,0
724,250,1
563,250,1
818,250,0
789,250,0
756,250,0
462,280,0
405,280,0
523,280,0
491,280,0
724,280,1
563,280,1
789,280,0
756,280,0
880,280,0
863,280,0
818,280,0
491,302,0
462,302,0
818,302,0
789,302,0
462,329,0
405,329,0
523,329,0
491,329,0
724,329,1
702,329,1
662,329,1
613,329,1
563,329,1
789,329,0
756,329,0
880,329,0
863,329,0
818,329,0
523,356,0
491,356,0
462,356,0
818,356,0
789,356,0
756,356,0
880,383,1
818,383,0
789,383,0
756,383,0
724,383,1
702,383,1
662,383,1
613,383,1
563,383,1
523,383,0
491,383,0
462,383,0
405,383,1
789,419,0
756,419,0
724,419,0
702,419,0
662,419,0
613,419,0
563,419,0
523,419,0
491,419,0
880,459,0
818,459,0
789,459,0
724,459,0
702,459,0
662,459,0
613,459,0
563,459,0
491,459,0
462,459,0
405,459,0
880,540,1
818,540,0
724,540,1
662,540,0
613,540,0
563,540,1
462,540,0
405,540,1
