Source,Target
0,1
0,39
1,2
1,40
2,3
2,19
3,4
3,20
4,5
4,21
5,6
5,22
6,7
6,23
7,8
7,14
8,9
8,15
9,10
9,26
10,11
10,27
11,12
11,16
12,13
12,17
13,18
14,15
14,24
15,25
16,17
16,28
17,18
17,29
18,30
19,20
19,31
20,21
20,32
21,22
21,33
22,23
22,34
23,24
23,35
24,25
25,26
25,36
26,27
26,37
27,38
28,29
28,42
29,30
29,56
30,57
31,32
31,44
32,33
32,48
33,34
33,49
34,35
34,50
35,36
35,51
36,37
36,52
37,38
37,53
38,41
39,40
39,45
40,43
41,42
41,54
42,55
43,44
43,46
44,47
45,46
45,58
46,47
46,59
47,48
47,60
48,49
48,61
49,50
49,62
50,51
50,63
51,52
51,64
52,53
52,65
53,54
53,66
54,55
54,67
55,56
55,68
56,57
56,69
57,70
58,59
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
