Source,Target
0,1
0,21
1,2
1,22
2,3
2,23
3,4
3,24
4,5
4,25
5,6
5,27
6,7
6,28
7,8
7,13
8,9
8,14
9,10
9,15
10,11
10,16
11,12
11,17
12,34
13,14
13,18
14,19
15,16
15,31
16,17
16,32
17,33
18,19
18,29
19,30
20,21
20,37
21,22
21,38
22,23
22,39
23,24
23,40
24,25
24,41
25,26
25,42
26,27
26,43
27,28
27,44
28,29
28,45
29,30
29,46
30,31
30,47
31,32
32,33
32,48
33,34
33,35
34,36
35,36
35,48
35,61
36,62
37,38
37,49
38,39
38,50
39,40
39,51
40,41
40,52
41,42
41,53
42,43
42,54
43,44
43,55
44,45
44,56
45,46
45,57
46,47
46,58
47,48
47,59
48,60
49,50
50,51
51,52
52,53
53,54
54,55
55,56
56,57
57,58
58,59
59,60
60,61
61,62
