x,y,column
398,43,0
303,43,0
275,43,1
994,43,1
807,43,0
751,43,0
702,41,1
629,43,0
568,41,1
520,43,0
461,43,1
461,87,0
398,87,0
994,136,0
807,136,0
751,136,0
702,136,0
629,136,0
568,136,0
520,136,0
461,136,0
398,136,0
303,136,0
275,136,0
461,185,0
398,185,0
994,185,0
807,185,0
751,185,0
520,230,0
461,230,1
398,230,0
303,230,0
275,230,1
994,230,1
807,230,1
751,230,0
461,272,0
398,272,0
994,293,0
807,293,0
751,293,0
520,321,0
461,321,0
398,321,0
303,321,0
275,321,0
994,350,0
807,350,0
751,350,0
461,371,0
398,371,0
520,413,0
461,413,1
398,413,0
303,413,0
275,413,1
994,413,1
807,413,1
751,413,0
461,458,0
398,458,0
661,510,0
609,510,0
568,510,1
520,510,0
461,510,0
398,510,0
303,510,0
275,510,0
994,510,0
807,510,0
751,510,0
702,510,1
994,557,0
807,557,0
751,557,0
702,557,0
661,557,0
609,557,0
568,557,0
520,557,0
461,557,0
275,557,0
520,600,0
461,600,1
275,600,1
661,600,0
609,600,0
568,600,1
994,600,1
807,600,1
751,600,0
702,600,1
