Source,Target
0,1
0,27
1,2
1,9
2,3
2,10
3,4
3,11
4,12
5,6
5,24
6,25
7,8
7,19
8,20
9,10
9,27
9,36
10,11
10,38
11,12
11,40
12,42
13,14
13,64
14,15
14,65
15,16
15,66
16,17
16,67
17,18
17,31
18,19
18,32
19,20
19,33
20,21
20,47
21,22
21,49
22,23
22,50
23,24
23,51
24,25
24,43
25,26
25,28
26,27
26,29
27,30
28,29
28,44
29,30
29,54
30,34
31,32
31,68
32,33
32,45
33,46
34,35
34,55
35,36
35,56
36,37
36,57
37,38
37,58
38,39
38,59
39,40
39,60
40,41
40,61
41,42
41,62
42,63
43,44
43,52
44,53
45,46
45,69
46,47
46,70
47,48
48,49
48,78
49,50
49,79
50,51
50,80
51,52
51,81
52,53
52,82
53,54
53,83
54,55
55,56
55,84
56,57
57,58
57,86
58,59
59,60
59,88
60,61
61,62
61,90
62,63
63,92
64,65
64,71
65,66
65,72
66,67
66,73
67,68
67,74
68,69
68,75
69,70
69,76
70,77
71,72
71,102
72,73
72,103
73,74
73,104
74,75
74,105
75,76
75,106
76,77
77,78
77,107
78,79
78,108
79,80
79,109
80,81
80,110
81,82
81,111
82,83
82,112
83,84
83,113
84,85
84,93
85,86
85,94
86,87
86,95
87,88
87,96
88,89
88,97
89,90
89,98
90,91
90,99
91,92
91,100
92,101
93,94
93,114
94,95
95,96
95,118
96,97
97,98
97,119
98,99
99,100
99,120
100,101
101,121
102,103
102,125
103,104
103,126
104,105
104,127
105,106
105,128
106,107
106,122
107,108
107,123
108,109
108,124
109,110
109,132
110,111
110,133
111,112
111,134
112,113
112,115
113,114
113,116
114,117
115,116
115,135
116,117
116,136
117,118
117,137
118,119
118,138
119,120
119,139
120,121
120,140
121,141
122,123
122,129
123,124
123,130
124,131
125,126
126,127
127,128
128,129
129,130
130,131
131,132
132,133
133,134
134,135
135,136
136,137
137,138
138,139
139,140
140,141
