Source,Target
0,1
0,31
1,2
1,34
2,3
2,35
3,4
3,16
4,5
4,17
5,6
5,21
6,7
6,25
7,8
7,26
8,9
8,32
9,10
9,33
10,11
11,12
11,40
12,13
12,41
13,14
13,49
14,15
14,50
15,62
16,17
16,46
17,18
18,19
18,47
19,20
19,55
20,21
20,56
21,22
21,65
22,23
22,51
23,24
23,52
24,25
24,36
25,26
26,37
27,28
27,68
28,29
28,57
29,30
29,58
30,31
30,42
31,43
32,33
32,38
33,39
34,35
34,44
35,45
36,37
36,53
37,38
38,39
38,73
39,40
39,74
40,41
41,48
42,43
42,59
43,44
44,45
44,78
45,46
45,79
46,47
47,54
48,49
48,60
49,50
50,61
51,52
51,66
52,53
53,67
54,55
54,63
55,56
56,64
57,58
57,69
58,59
59,70
60,61
60,82
61,62
61,71
62,72
63,64
63,86
64,65
64,75
65,66
65,76
66,67
66,77
67,90
68,69
68,80
69,70
69,81
70,94
71,72
71,83
72,99
73,74
73,84
74,85
75,76
75,87
76,77
76,88
77,89
78,79
78,91
79,92
80,81
80,105
81,93
82,83
82,97
83,98
84,85
84,95
85,96
86,87
86,102
87,88
88,89
88,103
89,90
90,104
91,92
91,100
92,101
93,94
93,106
94,107
95,96
95,104
96,97
97,98
98,99
100,101
100,107
101,102
102,103
103,104
105,106
106,107
