x,y,column
785,110,1
711,110,1
637,110,0
563,110,1
489,110,1
1235,171,1
1196,171,0
1118,171,0
1082,171,1
1050,171,0
1007,171,1
958,171,0
860,171,1
785,171,0
711,171,1
637,171,0
563,171,1
489,171,0
414,171,1
340,171,0
267,171,1
192,171,1
78,171,0
40,171,1
1082,194,0
1050,194,0
1007,194,0
711,218,0
637,218,0
563,218,0
1082,218,0
1007,218,0
958,218,0
860,218,0
1007,246,0
958,246,0
860,246,0
785,246,0
711,246,0
637,246,0
563,246,0
489,246,0
414,246,0
340,246,0
267,246,0
192,246,0
119,246,0
78,246,0
40,246,0
1235,246,0
1196,246,0
1154,246,0
1118,246,0
1082,246,0
192,289,0
161,289,0
119,289,0
1154,289,0
1118,289,0
1082,289,0
1007,289,0
958,289,0
860,289,0
1235,324,1
1196,324,0
1154,324,0
1118,324,0
1082,324,1
1007,324,1
958,324,0
860,324,1
785,324,0
711,324,1
637,324,0
563,324,1
489,324,0
414,324,1
340,324,0
267,324,1
192,324,1
161,324,0
119,324,0
78,324,0
40,324,1
1267,388,0
1235,388,1
1196,388,0
1154,388,1
1118,388,0
1082,388,0
1007,388,1
958,388,0
939,388,0
907,388,0
860,388,1
810,388,0
785,388,0
711,388,1
662,388,0
637,388,0
612,388,0
563,388,1
489,388,0
414,388,1
340,388,0
267,388,1
192,388,0
119,388,1
78,388,0
40,388,1
1267,443,0
1235,443,0
1154,443,0
1118,443,0
1082,443,0
1007,443,0
939,443,0
907,443,0
860,443,0
810,443,0
711,443,0
662,443,0
612,443,0
563,443,0
489,443,0
414,443,0
340,443,0
267,443,0
192,443,0
119,443,0
40,443,0
1267,477,0
1235,477,0
1154,477,0
1118,477,0
1082,477,0
1050,477,0
1007,477,0
939,477,0
907,477,0
860,477,0
810,477,0
711,477,0
711,510,0
662,510,0
637,510,0
612,510,0
563,510,0
907,510,0
860,510,0
1050,510,0
1007,510,0
1267,541,0
1235,541,1
1154,541,1
1118,541,0
1082,541,0
1050,541,0
1007,541,1
939,541,0
907,541,0
860,541,1
810,541,0
711,541,1
662,541,0
637,541,0
612,541,0
563,541,1
489,541,0
414,541,1
340,541,0
267,541,1
192,541,0
119,541,1
40,541,1
