Source,Target
0,1
0,9
0,20
1,2
1,21
2,3
2,22
3,4
3,23
4,5
4,24
5,6
5,25
6,7
6,13
7,14
8,9
8,12
8,18
9,19
10,11
10,15
11,12
11,16
12,17
13,14
13,26
14,28
15,16
15,29
16,30
17,18
17,42
18,19
18,39
19,20
19,38
20,21
20,31
21,22
21,32
22,23
22,33
23,24
23,34
24,25
24,35
25,26
26,27
27,28
27,36
28,37
29,30
29,40
30,41
31,32
31,38
31,47
32,33
32,48
33,34
33,49
34,35
34,50
35,36
35,51
36,37
37,52
38,39
38,46
39,42
39,45
40,41
40,43
41,42
42,44
43,44
43,61
44,45
44,62
45,46
45,53
46,47
46,54
47,48
47,55
48,49
48,56
49,50
49,57
50,51
50,58
51,52
51,59
52,60
53,54
53,62
54,55
55,56
56,57
57,58
58,59
59,60
61,62
