x,y,column
950,11,1
876,11,0
876,139,0
797,139,1
721,139,0
644,139,1
568,139,0
492,139,1
416,139,0
339,139,1
950,168,0
876,168,0
797,168,0
721,168,0
644,168,0
568,168,0
492,168,0
416,168,0
339,168,0
950,215,0
876,215,0
950,254,1
876,254,1
797,254,0
721,254,0
644,254,0
568,254,0
492,254,0
416,254,0
341,254,1
950,315,0
876,315,0
950,367,1
876,367,1
797,367,0
721,367,0
644,367,0
568,367,0
492,367,0
416,367,0
339,367,1
950,404,0
876,404,0
950,452,1
876,452,1
416,506,0
339,506,1
568,506,0
492,506,1
721,506,0
644,506,1
950,506,0
876,506,0
797,506,1
950,584,0
876,584,0
950,607,1
876,607,1
