x,y,column
1036,27,0
1009,27,1
825,27,1
763,27,0
1036,48,0
1009,48,1
825,48,1
763,48,0
1106,136,0
1036,136,1
1009,136,1
825,136,1
763,136,0
731,136,0
647,136,1
579,136,0
473,136,0
313,136,1
206,136,1
181,136,0
825,163,0
731,163,0
647,163,1
579,163,0
473,163,1
313,163,1
206,163,1
181,163,0
1106,163,0
1036,163,1
579,275,1
473,275,0
313,275,1
273,275,1
206,275,0
181,275,0
731,275,0
647,275,0
825,321,0
731,321,1
647,321,1
313,347,0
273,347,0
206,347,1
181,347,1
1106,395,0
1081,395,1
1036,395,1
825,395,1
731,395,1
647,395,1
579,395,1
1106,464,0
1081,464,0
825,464,0
647,494,1
579,494,1
313,494,1
825,532,1
647,532,1
313,532,1
181,532,1
825,558,1
647,558,0
313,558,0
181,558,0
1106,590,0
1081,590,1
825,590,1
1106,610,0
1081,610,1
825,610,1
