Source,Target
0,1
0,27
1,2
1,29
2,3
2,31
3,4
3,32
4,5
4,33
5,6
5,34
6,7
6,35
7,8
7,36
8,175
8,23
9,10
9,175
9,39
10,11
10,40
11,12
11,41
12,13
12,42
13,14
13,43
14,15
14,44
15,16
15,45
16,17
16,46
17,18
17,24
18,19
18,25
19,20
19,26
20,21
20,51
21,22
21,57
22,58
23,176
23,37
24,25
24,48
25,26
25,49
26,50
27,28
27,70
28,29
28,71
29,30
29,72
30,31
30,73
31,32
31,74
32,33
32,63
33,34
33,64
34,35
34,77
35,36
35,78
36,37
36,79
37,38
37,80
38,174
38,81
39,40
39,174
40,41
40,60
41,42
42,43
42,61
43,44
44,45
45,46
45,62
46,47
46,52
47,48
47,53
48,49
48,54
49,50
50,51
50,55
51,56
52,53
52,66
53,54
53,67
54,55
54,68
55,56
55,69
56,57
56,88
57,58
57,89
58,90
59,60
59,174
59,82
60,61
61,62
62,65
63,64
63,75
64,76
65,66
65,94
66,67
66,83
67,68
67,84
68,69
68,85
69,87
70,71
70,95
71,72
72,73
72,96
73,74
74,75
74,97
75,76
75,114
76,77
77,78
78,79
79,80
79,98
80,81
80,99
81,82
81,100
82,91
83,84
83,108
84,85
84,116
85,86
85,117
86,87
86,118
87,88
87,119
88,89
88,120
89,90
89,121
90,122
91,92
91,101
92,93
92,103
93,94
93,105
94,107
95,96
95,109
96,97
96,111
97,113
98,99
98,137
99,100
99,138
100,101
100,139
101,102
101,140
102,103
102,126
103,104
103,127
104,105
104,128
105,106
105,144
106,107
106,145
107,108
107,146
108,115
109,110
109,129
110,111
110,130
111,112
111,131
112,113
112,132
113,114
113,133
114,134
115,116
115,147
116,117
117,118
117,170
118,119
119,120
119,171
120,121
120,123
121,122
121,124
122,125
123,124
123,172
124,125
125,173
126,127
126,141
127,128
127,142
128,143
129,130
129,153
130,131
131,132
131,154
132,133
132,155
133,134
133,156
134,135
134,148
135,136
135,149
136,137
136,150
137,138
137,151
138,139
138,152
139,140
139,161
140,141
140,162
141,142
141,163
142,143
142,164
143,144
143,165
144,145
144,166
145,146
145,167
146,147
146,168
147,169
148,149
148,157
149,150
149,158
150,151
150,159
151,152
152,160
153,154
154,155
155,156
156,157
157,158
158,159
159,160
160,161
161,162
162,163
163,164
164,165
165,166
166,167
167,168
168,169
169,170
170,171
171,172
172,173
174,175
174,176
175,176
