Source,Target
0,1
0,8
1,2
1,7
2,5
2,6
3,4
3,9
4,5
4,10
5,11
6,7
6,12
7,8
7,13
8,14
9,10
9,15
10,11
10,16
11,17
12,13
12,18
13,14
13,19
14,20
15,16
15,21
16,17
16,22
17,23
18,19
18,23
18,24
19,20
19,25
20,26
21,22
21,29
22,23
22,30
23,31
24,25
24,31
24,32
25,26
25,33
26,27
26,34
27,28
27,35
28,43
29,30
29,36
30,31
30,37
31,38
32,33
32,39
33,34
33,40
34,35
34,41
35,42
36,37
36,44
37,38
37,45
38,46
39,40
39,48
40,41
40,49
41,42
41,50
42,43
42,51
43,47
44,45
44,52
45,46
45,53
46,54
47,51
47,62
48,49
48,54
48,58
49,50
49,59
50,51
50,60
51,61
52,53
52,55
53,54
53,56
54,57
55,56
56,57
57,58
58,59
59,60
60,61
61,62
