x,y,column
881,28,1
778,28,1
664,28,1
542,28,1
466,28,1
347,28,1
252,28,1
1187,85,1
1100,85,1
985,85,1
881,85,1
778,85,1
664,85,1
542,85,1
466,85,1
347,85,1
252,85,1
148,85,1
89,85,1
1187,182,0
1100,182,1
985,182,1
881,182,1
836,182,0
778,182,1
716,182,1
664,182,1
542,182,1
466,182,1
252,182,1
148,182,1
89,182,1
344,182,1
778,221,0
716,221,1
664,221,1
881,221,0
836,221,0
252,288,1
148,288,1
89,288,1
716,288,1
664,288,1
542,288,1
466,288,1
347,288,0
373,288,0
1187,288,1
1100,288,1
985,288,1
542,332,1
881,351,1
778,351,1
252,400,1
148,400,1
89,400,1
881,400,1
466,400,1
666,400,1
839,400,0
611,400,1
1187,400,1
1100,400,1
1187,475,0
1158,475,0
1100,475,0
542,505,0
466,505,1
347,505,1
252,505,1
148,505,1
89,505,1
783,505,1
1187,505,1
1158,505,0
1100,505,1
570,562,0
542,562,0
1187,562,0
1158,562,0
1100,562,0
570,610,1
542,610,0
466,610,1
347,610,1
252,610,1
148,610,1
89,610,1
1187,610,1
1158,610,0
1100,610,1
1015,610,1
881,610,1
778,610,1
640,610,1
1013,508,1
985,397,1
881,290,1
881,448,0
885,503,1
836,289,0
778,285,1
776,400,1
778,451,0
664,442,1
640,505,1
570,505,1
542,397,1
467,331,1
347,198,1
345,396,1
661,454,1
827,424,0
807,465,0
410,304,1
386,328,1
373,306,1
