Source,Target
0,1
0,12
1,2
1,13
2,3
2,14
3,4
3,15
4,5
4,17
5,6
5,19
6,20
7,8
7,10
8,11
9,10
9,21
11,12
11,23
12,13
12,24
13,14
14,15
15,16
16,17
16,28
17,18
18,19
18,32
19,20
20,52
21,22
21,53
22,23
22,29
23,24
24,30
25,26
25,34
26,27
26,44
27,28
27,46
29,30
29,36
30,31
31,41
32,33
32,37
33,50
34,43
35,36
35,55
36,38
37,48
38,39
39,40
39,56
40,41
40,63
41,42
42,43
42,64
43,44
43,65
44,45
45,46
45,66
46,47
47,48
47,67
48,49
49,50
49,68
50,51
51,52
51,57
52,58
53,54
53,59
54,55
54,60
55,56
56,62
57,58
57,69
58,70
59,60
60,61
61,62
62,63
63,64
64,65
65,66
66,67
67,68
68,69
69,70
