Source,Target
0,1
0,12
1,2
1,13
2,3
2,14
3,15
4,8
4,9
5,6
5,16
6,7
6,17
7,8
7,18
8,19
9,10
9,24
10,11
10,25
11,12
11,26
12,13
12,27
13,14
13,28
14,15
15,30
16,17
16,20
17,18
17,21
18,19
18,22
19,23
20,21
20,31
21,22
21,32
22,23
22,33
23,24
23,34
24,25
24,35
25,26
25,36
26,37
27,28
27,43
28,29
28,44
29,30
29,45
30,46
31,32
31,38
32,33
32,39
33,34
33,49
34,35
34,50
35,36
35,40
36,37
36,41
37,42
38,39
38,53
39,47
40,41
40,51
41,42
41,55
42,56
43,44
43,62
44,45
44,76
45,46
45,77
46,78
47,48
47,53
48,49
48,65
49,50
50,51
50,66
51,54
52,53
52,63
53,64
54,55
54,67
55,56
55,68
56,57
56,69
57,58
57,70
58,59
58,71
59,60
59,72
60,61
60,73
61,62
61,74
62,75
63,64
64,65
64,79
65,66
65,80
66,67
66,81
67,68
67,82
68,69
68,83
69,70
69,84
70,71
70,85
71,72
71,86
72,73
72,87
73,74
73,88
74,75
74,89
75,76
75,90
76,77
76,91
77,78
77,92
78,93
79,80
79,94
80,81
80,95
81,82
81,96
82,83
82,97
83,84
83,98
84,85
84,99
85,86
85,100
86,87
86,101
87,88
87,102
88,89
88,103
89,90
89,104
90,91
90,105
91,92
91,106
92,93
92,107
93,108
94,95
95,96
96,97
97,98
98,99
99,100
100,101
101,102
102,103
103,104
104,105
105,106
106,107
107,108
