x,y,column
541,131,0
464,131,0
818,131,0
740,131,0
464,152,1
378,152,0
290,152,1
202,152,0
116,152,1
740,152,1
640,152,1
541,152,1
903,152,0
818,152,1
1164,152,1
1078,152,0
991,152,1
464,228,0
415,228,0
378,228,0
290,228,0
202,228,0
166,228,0
134,228,0
116,228,0
1164,228,0
1078,228,0
991,228,0
903,228,0
866,228,0
818,228,0
166,260,0
134,260,0
116,260,0
541,260,0
464,260,0
415,260,0
866,260,0
818,260,0
740,260,0
1164,302,1
1078,302,0
991,302,1
903,302,0
866,302,0
818,302,1
740,302,0
640,302,1
541,302,0
464,302,1
415,302,0
378,302,0
290,302,1
202,302,0
166,302,0
116,302,1
415,356,0
378,356,0
290,356,1
202,356,0
116,356,1
1164,356,1
1078,356,0
991,356,1
903,356,0
866,356,0
818,356,1
740,356,0
640,356,1
541,356,0
516,356,0
464,356,1
516,397,0
464,397,0
415,397,0
866,397,0
818,397,0
1164,432,0
1078,432,0
991,432,0
903,432,0
866,432,0
818,432,0
740,432,0
640,432,0
541,432,0
516,432,0
464,432,0
415,432,0
378,432,0
290,432,0
202,432,0
116,432,0
516,466,0
464,466,0
415,466,0
866,466,0
818,466,0
202,507,0
116,507,1
290,507,1
415,507,0
378,507,1
541,507,1
516,507,0
464,507,1
740,507,1
640,507,1
903,507,1
866,507,0
818,507,1
1164,507,1
1078,507,0
991,507,1
