x,y,column
650,37,1
598,37,0
477,37,1
400,37,0
324,37,0
249,37,1
650,118,1
598,118,0
564,118,0
477,118,1
400,118,0
324,118,0
249,118,1
974,252,1
846,252,1
781,252,0
716,252,0
650,252,1
564,252,0
477,252,1
400,252,0
324,252,0
249,252,1
974,325,0
846,325,0
564,389,0
477,389,1
400,389,0
324,389,0
249,389,1
781,389,0
716,389,0
650,389,1
974,389,1
846,389,1
974,486,1
846,486,1
781,486,0
716,486,0
650,486,0
564,486,0
477,486,0
400,486,0
324,486,0
270,486,1
249,486,1
846,598,1
781,598,0
716,598,0
650,598,1
564,598,0
477,598,1
400,598,0
324,598,0
270,598,1
