x,y,column
699,24,1
581,24,1
421,24,1
369,24,0
318,24,1
157,24,1
1123,24,1
962,24,1
911,24,0
859,24,1
157,87,0
99,87,0
421,87,0
369,87,0
318,87,0
699,87,0
640,87,1
581,87,0
962,87,0
911,87,0
859,87,0
738,138,1
699,138,0
640,138,1
581,138,0
541,138,1
421,138,1
369,138,0
318,138,1
197,138,1
157,138,0
99,138,1
1181,138,1
1123,138,0
1084,138,1
962,138,1
911,138,0
859,138,1
318,183,0
197,183,0
157,183,0
99,183,1
859,183,0
738,183,0
699,183,0
640,183,0
581,183,0
541,183,0
421,183,0
1181,183,1
1123,183,0
1084,183,0
962,183,0
197,294,1
99,294,1
738,294,1
640,294,1
541,294,1
1181,294,1
1084,294,1
269,351,0
197,351,1
157,351,1
99,351,1
811,351,0
738,351,1
699,351,1
640,351,1
581,351,1
541,351,1
469,351,0
1181,351,1
1123,351,1
1084,351,1
1011,351,0
1181,415,1
1123,415,0
1084,415,1
1011,415,0
962,415,1
911,415,0
859,415,1
811,415,0
738,415,1
699,415,0
640,415,0
581,415,0
541,415,1
469,415,0
421,415,1
369,415,0
318,415,1
269,415,0
197,415,1
157,415,0
99,415,1
421,473,0
369,473,0
318,473,0
962,473,0
911,473,0
859,473,0
640,565,1
581,565,1
469,565,1
421,565,0
369,565,0
318,565,0
269,565,1
157,565,1
99,565,1
1181,565,1
1123,565,1
1011,565,1
962,565,0
911,565,0
859,565,0
811,565,1
699,565,1
269,605,0
157,605,0
581,605,0
469,605,0
811,605,0
699,605,0
1123,605,0
1011,605,0
