Source,Target
0,1
0,2
0,5
1,65
1,63
1,6
2,93
3,4
3,8
3,11
4,9
4,12
5,6
5,61
5,15
6,7
6,16
7,65
7,17
8,104
8,102
9,61
9,98
9,13
10,11
10,105
10,104
10,21
11,12
11,22
12,13
12,23
13,14
13,24
14,15
14,61
14,18
15,16
15,19
16,17
16,20
17,32
18,19
18,29
19,20
19,30
20,31
21,22
21,107
21,25
22,23
22,26
23,24
23,27
24,28
25,26
25,112
25,37
26,27
26,38
27,28
27,39
28,29
28,40
29,30
29,33
30,31
30,34
31,32
32,35
33,34
33,46
34,35
34,47
35,48
36,37
36,112
36,41
37,38
37,42
38,39
38,43
39,40
39,44
40,45
41,42
42,43
43,44
44,45
45,46
45,55
46,47
46,50
47,48
47,51
48,49
49,52
49,54
50,51
50,56
51,52
51,57
52,53
53,54
53,57
55,56
55,58
56,57
56,59
58,59
60,115
60,98
61,93
61,98
62,67
62,66
63,67
63,68
63,84
64,65
64,66
65,68
66,67
66,75
67,68
67,78
69,109
69,70
70,112
70,108
71,72
71,111
71,82
72,73
72,91
73,74
73,92
74,75
74,77
75,78
76,110
76,113
77,78
77,83
78,84
79,80
79,113
79,85
80,81
80,110
80,86
81,82
81,111
81,89
82,90
83,84
83,115
84,93
85,86
85,87
86,88
87,88
87,100
88,89
88,99
89,90
89,94
90,91
90,95
91,92
91,96
92,115
92,97
93,115
94,95
94,99
94,102
95,96
96,97
97,98
98,115
99,101
100,101
100,103
101,102
101,104
103,104
103,106
104,114
105,106
105,114
105,107
106,108
107,108
107,112
109,112
110,111
110,113
