Source,Target
0,1
0,8
1,9
2,3
2,18
3,19
4,5
4,62
5,6
5,40
6,7
6,41
7,8
7,27
8,9
8,29
9,10
9,24
10,11
10,26
11,12
11,38
12,13
12,39
13,54
14,15
14,68
15,16
15,48
16,17
16,49
17,18
17,33
18,19
18,35
19,20
19,30
20,21
20,32
21,22
21,46
22,23
22,47
23,60
24,25
24,57
25,26
25,36
26,37
27,28
27,42
28,29
28,43
29,56
30,31
30,66
31,32
31,44
32,45
33,34
33,50
34,35
34,51
35,65
36,37
36,78
37,38
38,39
39,52
40,41
40,64
41,42
42,43
43,74
44,45
44,88
45,46
46,47
47,58
48,49
48,70
49,50
50,51
51,84
52,53
52,71
53,54
53,72
54,55
55,73
56,57
56,75
57,77
58,59
58,79
59,60
59,80
60,61
61,62
61,81
62,63
63,64
63,82
64,83
65,66
65,85
66,87
67,68
67,89
68,69
69,70
69,90
70,91
71,72
71,96
72,73
73,104
74,75
74,93
75,76
76,77
76,94
77,78
78,95
79,80
79,101
80,81
81,82
81,107
82,83
83,92
84,85
84,98
85,86
86,87
86,99
87,88
88,100
89,90
89,110
90,91
91,97
92,93
92,108
93,94
93,109
94,95
95,96
95,102
96,103
97,98
97,111
98,99
98,112
99,100
100,101
100,105
101,106
102,103
103,104
105,106
106,107
107,108
108,109
110,111
111,112
