Source,Target
0,1
0,4
1,2
1,5
2,3
2,6
3,7
4,5
4,8
5,6
5,9
6,7
6,10
7,11
8,9
8,13
9,10
9,14
10,11
10,15
11,16
12,13
12,17
13,14
13,18
14,15
14,19
15,16
15,20
16,21
17,18
17,26
18,19
18,22
19,20
19,23
20,21
20,24
21,25
22,23
22,27
23,24
23,28
24,25
24,29
25,30
26,27
26,32
27,28
27,33
28,29
28,34
29,30
29,35
30,31
30,36
31,37
32,33
32,38
33,34
33,39
34,35
34,40
35,36
35,41
36,37
36,42
37,43
38,39
38,44
39,40
39,45
40,41
40,46
41,42
41,47
42,43
42,48
43,49
44,45
44,50
45,46
45,51
46,47
46,52
47,48
47,53
48,49
48,54
49,55
50,51
50,56
51,52
51,57
52,53
52,58
53,54
53,59
54,55
54,60
55,61
56,57
56,62
57,58
57,63
58,59
58,64
59,60
59,65
60,61
60,66
61,67
62,63
62,68
63,64
63,69
64,65
64,70
65,66
65,71
66,67
66,72
67,73
68,69
68,74
69,70
69,75
70,71
70,76
71,72
71,77
72,73
72,78
73,79
74,75
74,80
75,76
75,81
76,77
76,82
77,78
77,83
78,79
78,84
79,85
80,81
80,90
81,82
81,86
82,83
82,87
83,84
83,88
84,85
84,89
86,87
86,91
87,88
87,92
88,89
88,93
89,94
90,91
90,95
91,92
91,96
92,93
92,97
93,94
93,98
94,99
95,96
95,104
96,97
96,100
97,98
97,101
98,99
98,102
99,103
100,101
100,105
101,102
101,106
102,103
102,107
103,108
104,105
105,106
106,107
107,108
