Source,Target
0,1
0,142
0,11
1,2
1,130
1,12
2,3
2,131
2,13
3,4
3,140
3,14
4,5
4,132
4,15
5,6
5,134
5,8
6,7
6,135
7,137
7,9
8,9
8,16
9,19
10,11
10,17
10,129
10,21
11,12
11,24
12,13
12,25
13,14
13,26
14,15
14,27
15,16
16,18
17,129
17,22
18,19
18,29
19,32
20,22
20,128
21,22
21,23
22,128
23,24
23,128
23,37
24,25
24,38
25,26
25,39
26,27
26,40
27,28
27,41
28,29
28,42
29,30
30,31
30,33
31,32
31,34
32,35
33,34
33,43
34,35
35,44
36,37
36,127
36,45
37,38
37,46
38,39
38,47
39,40
39,48
40,41
40,49
41,42
41,50
42,43
42,51
43,44
43,52
44,53
45,46
45,54
46,47
46,55
47,48
47,56
48,49
48,57
49,50
49,58
50,51
50,59
51,52
51,60
52,53
52,61
53,62
54,55
54,67
55,56
55,68
56,57
56,69
57,58
57,70
58,59
58,71
59,60
59,72
60,61
60,73
61,62
61,74
62,75
63,64
63,77
64,76
64,78
65,66
65,123
65,124
65,80
66,67
66,126
66,81
67,68
67,82
68,69
68,83
69,70
69,84
70,71
70,85
71,72
71,86
72,73
72,87
73,74
73,88
74,75
74,89
75,90
76,123
76,143
77,78
77,91
78,79
78,92
79,80
79,123
79,93
80,81
80,95
81,82
81,96
82,83
82,97
83,84
83,98
84,85
84,99
85,86
85,100
86,87
86,101
87,88
87,102
88,89
88,103
89,90
89,104
90,105
91,92
91,106
92,93
92,107
93,94
94,95
94,108
95,96
95,112
96,97
96,113
97,98
97,114
98,99
98,115
99,100
99,116
100,101
100,117
101,102
101,118
102,103
102,119
103,104
103,120
104,105
104,121
105,122
106,107
106,109
107,108
107,110
108,111
109,110
110,111
111,112
112,113
113,114
114,115
115,116
116,117
117,118
118,119
119,120
120,121
121,122
123,143
124,125
124,143
125,126
125,143
126,141
127,128
127,141
128,141
129,142
130,131
130,142
131,140
132,133
132,134
132,140
133,139
133,140
134,136
134,139
134,135
135,137
136,137
136,138
136,139
138,139
