x,y,column
1245,37,1
1103,37,1
954,37,1
807,37,1
659,37,1
511,37,1
363,37,1
217,37,1
175,37,1
134,37,0
36,37,1
175,75,0
134,75,0
134,100,0
36,100,0
175,116,0
134,116,0
217,153,0
175,153,1
134,153,0
36,153,1
1245,175,1
1103,175,1
954,175,1
807,175,1
659,175,1
511,175,1
363,175,1
217,175,1
175,220,1
134,220,0
36,220,1
1245,220,1
1152,220,0
1103,220,1
954,220,1
807,220,1
659,220,1
511,220,1
363,220,1
217,220,1
1245,283,1
1152,283,0
1103,283,1
217,334,1
175,334,1
36,334,1
217,450,1
175,450,1
36,450,1
217,561,1
175,561,1
36,561,1
217,616,0
175,616,0
36,616,0
