Source,Target
0,1
0,3
0,16
1,17
2,3
2,5
2,14
3,15
4,5
4,13
5,19
6,7
6,29
7,8
7,30
8,9
8,31
9,10
9,32
10,11
10,33
11,12
11,24
12,13
12,25
13,18
14,15
14,19
14,23
15,16
15,20
16,17
16,21
17,22
18,19
18,27
19,28
20,21
20,23
20,37
21,22
21,38
22,39
23,28
23,36
24,25
24,34
25,26
25,50
26,27
26,40
27,28
27,41
28,35
29,30
29,42
30,31
30,44
31,32
31,46
32,33
32,47
33,34
33,48
34,49
35,36
35,41
35,53
36,37
36,54
37,38
37,55
38,39
38,56
39,57
40,41
40,51
41,52
42,43
42,75
43,44
43,76
44,45
45,46
45,77
46,47
46,78
47,48
47,65
48,49
48,66
49,50
49,61
50,51
50,62
51,52
51,63
52,53
52,64
53,54
54,55
54,58
55,56
56,57
56,59
57,60
58,59
58,64
58,68
59,60
59,69
60,70
61,62
61,71
62,63
62,72
63,64
63,83
64,67
65,66
65,73
66,74
67,68
67,84
68,69
68,85
69,70
69,86
70,87
71,72
71,81
72,82
73,74
73,79
74,80
75,76
76,77
77,78
78,79
79,80
80,81
81,82
82,83
83,84
84,85
85,86
86,87
