Source,Target
0,1
0,6
0,21
1,2
1,22
2,3
2,31
3,32
4,5
4,18
5,6
5,19
6,20
7,8
7,11
8,9
8,12
9,10
9,13
10,14
11,12
11,37
12,13
12,38
13,14
13,35
14,15
14,36
15,16
15,33
16,17
16,34
17,18
17,25
18,19
18,26
19,20
19,23
20,21
20,24
21,22
21,29
22,30
23,24
23,27
24,28
25,26
25,34
25,45
26,27
26,46
27,28
27,47
28,29
28,48
29,30
29,49
30,31
30,39
31,32
31,40
32,41
33,34
33,36
33,42
34,44
35,36
35,38
35,53
36,54
37,38
37,58
38,59
39,40
39,50
40,41
40,51
41,52
42,43
42,55
43,44
43,56
44,57
45,46
45,57
46,47
46,60
47,48
47,61
48,49
48,62
49,50
49,63
50,51
50,64
51,52
51,69
52,70
53,54
53,59
54,55
54,65
55,56
55,66
56,57
57,67
58,59
60,61
61,62
62,63
63,64
64,68
65,66
66,67
68,69
69,70
