Source,Target
0,1
0,11
1,2
1,12
2,3
2,13
3,4
3,14
4,5
4,15
5,6
5,16
6,7
6,17
7,8
7,18
8,9
8,19
9,10
9,20
10,21
11,12
11,22
12,13
12,23
13,14
13,24
14,15
14,25
15,16
15,26
16,17
16,27
17,18
17,28
18,19
18,29
19,20
19,30
20,21
20,31
21,33
22,23
22,34
23,24
23,35
24,25
24,36
25,26
25,37
26,27
26,38
27,28
27,39
28,29
28,40
29,30
29,42
30,31
30,44
31,32
31,45
32,33
32,46
33,47
34,35
34,50
35,36
35,51
36,37
36,52
37,38
37,53
38,39
38,54
39,40
39,55
40,41
40,56
41,42
41,57
42,43
43,44
43,48
44,45
44,49
45,46
45,60
46,47
47,61
48,49
48,58
49,59
50,51
50,62
51,52
51,63
52,53
52,64
53,54
53,65
54,55
54,66
55,56
55,74
56,57
56,75
57,76
58,59
58,67
59,60
59,68
60,61
60,79
61,80
62,63
62,69
63,64
63,70
64,65
64,71
65,66
65,72
66,73
67,68
67,77
68,78
69,70
70,71
71,72
72,73
73,74
74,75
75,76
75,81
76,77
76,82
77,78
77,83
78,79
78,84
79,80
79,85
80,86
81,82
82,83
83,84
84,85
85,86
