x,y,column
216,18,1
147,18,1
108,18,1
287,18,1
364,18,0
330,18,1
147,55,0
108,55,1
644,55,1
545,55,1
364,73,0
330,73,1
287,73,0
216,73,0
216,108,0
147,108,0
108,108,1
693,108,0
644,108,0
364,174,0
330,174,1
693,201,1
644,201,1
545,201,1
493,201,1
364,201,0
330,201,0
216,201,1
147,201,0
108,201,1
493,237,0
364,237,0
330,237,0
216,237,0
147,237,0
216,297,0
147,297,0
364,297,0
330,297,1
545,297,0
493,297,1
216,337,1
147,337,1
108,337,0
478,337,1
399,337,0
364,337,1
644,337,1
545,337,1
851,337,1
751,337,1
1038,337,1
996,337,0
919,337,1
399,362,0
364,362,0
287,362,1
1111,362,1
1038,362,0
996,362,0
545,416,0
478,416,1
399,416,0
287,416,0
216,416,0
751,416,0
693,416,1
644,416,0
1166,416,1
1111,416,0
996,416,0
919,416,1
851,416,0
216,453,0
644,453,1
545,453,1
399,453,1
287,453,1
1166,453,1
1111,453,1
996,453,1
851,453,1
751,453,1
287,519,0
216,519,0
751,519,0
693,519,1
644,519,0
1166,519,1
1111,519,0
644,588,1
545,588,1
851,588,1
751,588,1
399,611,1
287,611,1
1111,611,1
996,611,1
