x,y,column
1049,26,0
1001,26,1
968,26,0
885,26,1
774,26,1
663,26,1
551,26,1
440,26,1
329,26,1
217,26,1
968,73,0
885,73,0
774,73,0
663,73,0
551,73,0
440,73,0
329,73,0
217,73,0
1049,105,1
1001,105,0
968,105,1
885,105,1
774,105,1
663,105,1
551,105,1
440,105,1
329,105,1
284,105,1
251,105,0
217,105,1
284,198,1
251,198,0
217,198,1
1049,198,0
1001,198,0
968,198,0
284,278,1
251,278,0
217,278,1
1049,278,1
1001,278,0
968,278,1
284,364,1
251,364,0
217,364,1
1049,364,1
1001,364,0
968,364,1
1049,450,1
1001,450,0
968,450,1
885,450,1
774,450,1
663,450,1
551,450,1
440,450,1
329,450,1
284,450,1
251,450,0
217,450,1
968,532,0
885,532,1
774,532,1
663,532,1
551,532,1
440,532,1
329,532,1
217,532,1
1049,532,1
1001,532,1
885,622,1
774,622,1
663,622,1
551,622,1
440,622,1
329,622,1
217,622,1
