Source,Target
0,1
0,14
1,2
1,22
2,3
2,26
3,4
3,27
4,5
4,28
5,6
5,29
6,7
6,30
7,8
7,31
8,9
8,32
9,10
9,33
10,11
10,19
11,12
11,15
12,16
13,14
13,17
14,18
15,16
15,20
16,37
17,18
17,23
18,21
19,20
19,34
20,35
21,22
21,24
22,25
23,24
23,45
24,25
24,46
25,26
25,51
26,27
26,40
27,28
27,41
28,29
28,42
29,30
29,43
30,31
30,44
31,32
31,57
32,33
32,58
33,34
33,59
34,35
34,60
35,36
36,37
36,38
37,39
38,39
38,61
39,62
40,41
40,52
41,42
41,53
42,43
42,54
43,44
43,55
44,56
45,46
45,47
46,48
47,48
47,49
48,50
49,50
50,51
50,65
51,52
51,66
52,53
52,67
53,54
53,69
54,55
54,70
55,56
55,71
56,57
56,72
57,58
57,73
58,59
58,74
59,60
59,75
60,61
60,76
61,62
61,78
62,63
62,82
63,64
63,83
64,84
65,66
66,67
67,68
68,69
69,70
70,71
71,72
72,73
73,74
74,75
75,76
76,77
76,79
77,78
77,80
78,81
79,80
80,81
80,85
81,82
81,86
82,83
82,87
83,84
83,88
85,86
86,87
87,88
