x,y,column
160,24,0
120,24,0
61,24,0
86,24,1
71,44,0
160,69,0
120,69,0
32,69,0
51,69,0
160,93,0
120,93,0
120,114,1
160,114,0
197,114,0
120,130,0
24,130,0
160,157,0
160,197,0
120,197,0
120,234,0
24,234,0
217,234,0
120,250,1
24,250,1
219,296,0
160,296,0
120,296,0
20,296,0
292,296,0
219,330,0
160,330,0
120,330,0
47,330,0
19,330,0
275,330,0
695,330,0
148,380,0
272,380,0
117,380,0
665,380,0
626,380,0
584,380,0
814,380,0
778,380,0
852,380,1
1103,418,0
954,418,0
1124,418,0
858,418,0
1103,456,0
954,456,0
1154,456,0
1201,456,0
867,456,0
814,480,0
778,480,0
954,480,0
919,480,0
1157,508,0
919,508,0
870,508,1
814,508,0
778,508,0
738,508,0
695,508,0
626,508,0
650,508,0
1221,508,0
1103,559,0
954,559,0
919,559,0
870,559,0
814,608,0
778,608,0
738,608,0
695,608,0
1129,608,0
1273,608,0
1187,503,0
1103,506,1
1103,604,1
1099,383,1
1060,504,0
1032,504,0
954,376,1
954,499,1
919,599,0
870,609,1
870,594,0
869,483,0
814,328,0
778,318,0
738,484,0
738,306,0
738,379,1
695,523,0
697,295,0
695,347,0
665,503,1
665,541,0
665,290,0
666,328,0
626,274,0
584,404,0
584,451,0
585,501,1
559,302,0
218,379,1
219,427,0
48,377,0
26,197,0
26,458,0
26,430,0
37,87,0
534,453,0
555,324,0
556,503,0
555,541,0
40,48,0
22,110,1
560,276,0
413,183,1
387,217,0
359,253,0
461,262,0
446,280,0
425,308,0
404,336,0
376,371,0
521,303,0
500,329,0
482,352,0
457,384,0
429,419,0
624,296,1
583,347,1
475,483,0
552,385,0
535,408,0
516,433,0
486,471,0
130,395,0
91,429,0
61,455,0
72,507,1
158,431,0
119,465,0
308,300,0
364,300,0
330,330,0
180,460,0
713,509,0
609,534,0
631,563,0
579,261,0
125,506,0
1215,581,0
1150,608,0
85,506,1
145,498,0
952,599,1
524,498,0
508,496,0
616,601,0
596,600,0
664,605,1
564,599,0
566,257,0
846,337,0
338,279,1
220,248,1
494,487,0
1165,380,0
183,24,1
186,68,0
206,154,0
214,194,0
576,595,0
566,481,0
1187,416,0
1241,567,0
553,563,0
1176,391,0
561,573,0
20,379,1
32,475,0
