x,y,column
1153,27,1
1104,27,0
1049,27,0
1004,27,1
955,27,0
906,27,0
854,27,1
806,27,0
757,27,0
708,27,0
658,27,0
608,27,0
558,27,0
509,27,0
459,27,0
410,27,1
360,27,0
310,27,0
263,27,1
211,27,0
161,27,0
112,27,1
1153,175,1
1104,175,0
1049,175,0
1004,175,1
955,175,0
906,175,0
854,175,1
806,175,0
757,175,0
708,175,0
658,175,0
608,175,0
558,175,0
509,175,0
459,175,0
410,175,1
360,175,0
310,175,0
263,175,1
211,175,0
161,175,0
112,175,1
1153,241,0
1123,241,0
1049,241,0
1004,241,0
263,270,0
228,270,0
211,270,0
177,270,0
161,270,0
112,270,0
1123,270,0
1049,270,0
1153,300,0
1123,300,0
177,323,0
112,323,1
1153,323,1
1123,323,0
1049,323,0
1004,323,1
955,323,0
906,323,0
854,323,1
806,323,0
757,323,0
708,323,1
658,323,0
608,323,0
558,323,1
509,323,0
459,323,0
410,323,1
360,323,0
310,323,0
263,323,1
228,323,0
1123,379,0
1049,379,0
1004,379,0
1049,403,0
1004,403,0
177,427,0
112,427,0
410,427,0
393,427,0
360,427,0
1153,427,0
1123,427,0
1049,427,0
1004,427,0
360,472,0
310,472,0
263,472,1
228,472,0
211,472,0
177,472,0
161,472,0
112,472,1
1153,472,1
1104,472,0
1049,472,0
1004,472,1
955,472,0
906,472,0
854,472,1
806,472,0
757,472,0
708,472,1
658,472,0
608,472,0
558,472,1
509,472,0
459,472,0
410,472,1
393,472,0
1153,620,1
1104,620,0
1049,620,0
1004,620,1
955,620,0
906,620,0
854,620,1
806,620,0
757,620,0
708,620,1
658,620,0
608,620,0
558,620,1
509,620,0
459,620,0
410,620,1
360,620,0
310,620,0
263,620,1
211,620,0
161,620,0
112,620,1
