x,y,column
954,19,0
876,19,0
778,19,0
510,19,0
412,19,0
335,19,0
876,52,1
778,52,0
510,52,0
412,52,1
335,52,1
227,52,0
174,52,0
1113,52,0
1062,52,0
954,52,1
335,96,0
227,96,0
876,96,0
778,96,0
510,96,0
412,96,0
1062,96,0
954,96,0
876,132,0
778,132,0
510,132,0
412,132,0
335,163,0
227,163,0
1062,163,0
954,163,0
876,190,1
778,190,0
510,190,0
412,190,1
412,219,1
335,219,1
227,219,0
174,219,0
876,219,1
1113,219,0
1062,219,0
954,219,1
510,253,0
412,253,0
876,253,0
778,253,0
335,277,0
227,277,0
1062,277,0
954,277,0
510,312,0
412,312,0
876,312,0
778,312,0
335,347,0
227,347,0
1062,347,0
954,347,0
510,371,0
412,371,0
876,371,0
778,371,0
412,403,1
335,403,1
227,403,0
174,403,0
876,403,1
1113,403,0
1062,403,0
954,403,1
876,435,1
778,435,0
510,435,0
412,435,1
335,457,0
227,457,0
1062,457,0
954,457,0
876,487,0
778,487,0
510,487,0
412,487,0
335,511,0
227,511,0
174,511,0
1113,511,0
1062,511,0
954,511,0
876,534,0
778,534,0
510,534,0
412,534,0
227,581,0
174,581,0
510,581,0
412,581,1
335,581,1
876,581,1
778,581,0
1113,581,0
1062,581,0
954,581,1
954,607,0
876,607,0
778,607,0
510,607,0
412,607,0
335,607,0
