x,y,column
957,30,1
915,30,1
866,30,0
816,30,1
766,30,0
717,30,1
667,30,0
618,30,1
568,30,0
518,30,1
474,30,1
435,30,1
389,30,1
343,30,1
435,65,0
389,65,0
343,65,0
435,85,0
389,85,0
343,85,0
915,85,0
866,85,0
816,85,0
766,85,0
717,85,0
667,85,0
618,85,0
568,85,0
518,85,0
502,85,0
474,85,0
957,125,1
915,125,1
866,125,0
816,125,1
766,125,0
717,125,1
667,125,0
618,125,1
568,125,0
518,125,1
502,125,0
474,125,1
435,125,1
389,125,0
343,125,1
957,162,0
915,162,1
866,162,0
816,162,1
766,162,0
717,162,1
667,162,0
618,162,1
568,162,0
518,162,1
474,162,1
435,162,1
389,162,0
343,162,1
518,202,0
474,202,0
518,236,1
474,236,1
435,236,0
389,236,0
343,236,1
518,267,0
474,267,0
435,267,0
389,267,0
343,267,0
518,307,0
474,307,0
435,307,0
389,307,0
343,307,0
518,349,0
474,349,0
435,349,0
389,349,0
343,349,0
474,377,0
435,377,0
389,377,0
343,377,0
518,404,1
474,404,1
435,404,0
389,404,0
343,404,1
518,439,0
474,439,0
957,474,1
915,474,1
866,474,0
816,474,1
766,474,0
717,474,1
667,474,0
618,474,1
568,474,0
518,474,1
474,474,1
435,474,1
389,474,0
343,474,1
957,523,0
915,523,0
866,523,0
816,523,0
766,523,0
717,523,0
667,523,0
618,523,0
568,523,0
518,523,0
502,523,0
474,523,0
435,523,0
389,523,0
343,523,0
435,571,0
389,571,0
343,571,0
957,604,1
915,604,1
866,604,0
816,604,1
766,604,0
717,604,1
667,604,0
618,604,1
568,604,0
518,604,1
474,604,1
435,604,1
389,604,1
343,604,1
