x,y,column
727,90,0
622,90,1
515,90,0
409,90,1
313,90,0
220,90,1
171,90,0
859,90,0
834,175,0
727,175,0
622,175,0
515,175,0
409,175,0
313,175,0
1046,267,0
940,267,0
834,267,0
1136,267,0
1121,267,0
1152,333,0
1046,333,1
940,333,0
834,333,1
727,333,0
622,333,1
515,333,0
1152,474,0
1046,474,0
940,474,0
834,474,0
727,474,0
1152,546,0
1046,546,1
940,546,0
1152,279,0
1152,299,0
1046,220,1
940,154,0
835,545,1
834,84,1
727,507,0
622,493,0
515,456,0
515,402,0
409,421,0
407,332,1
313,253,0
313,340,0
218,176,1
220,217,0
180,71,0
162,130,0
624,472,1
392,414,0
344,383,0
1046,189,0
1068,212,0
186,172,0
167,147,0
156,108,0
