x,y,column
1242,92,1
1178,92,0
1086,92,0
1001,92,1
927,92,0
793,92,0
699,92,1
636,92,0
558,92,0
477,92,1
401,92,0
327,92,0
252,92,1
174,92,0
90,92,0
31,92,1
636,152,0
558,152,0
477,152,0
401,152,0
327,152,0
252,152,0
174,152,0
90,152,0
31,152,0
1001,152,0
927,152,0
793,152,0
699,152,0
1001,240,0
927,240,0
793,240,0
699,240,0
1242,315,1
1178,315,0
1086,315,0
1001,315,1
927,315,0
856,315,0
793,315,0
699,315,1
636,315,0
558,315,0
477,315,1
401,315,0
327,315,0
252,315,1
174,315,0
90,315,0
31,315,1
252,398,0
174,398,0
90,398,0
636,398,0
558,398,0
477,398,0
1242,398,1
1178,398,0
1086,398,0
1001,398,1
927,398,0
856,398,0
699,398,1
252,467,0
174,467,0
90,467,0
636,467,0
558,467,0
477,467,0
477,535,1
252,535,1
31,535,1
699,542,1
636,542,0
558,542,0
477,549,1
252,549,1
174,542,0
90,542,0
31,549,1
