Source,Target
0,1
0,28
1,2
1,29
2,3
2,30
3,4
3,31
4,5
4,24
5,6
5,25
6,7
6,26
7,8
7,27
8,9
8,20
9,10
9,21
10,11
10,22
11,12
11,23
12,13
12,16
13,14
13,17
14,15
14,18
15,19
16,17
16,49
17,18
17,50
18,19
18,51
19,52
20,21
20,27
20,43
21,22
21,44
22,23
22,45
23,46
24,25
24,38
25,26
25,39
26,27
26,40
27,41
28,29
28,32
29,30
29,33
30,31
30,34
31,35
32,33
32,78
33,34
33,68
34,35
35,36
36,37
36,59
37,38
37,61
38,39
39,40
40,41
40,72
41,42
42,43
42,76
43,44
44,45
44,63
45,46
46,47
47,48
47,54
48,49
48,56
49,50
50,51
51,52
51,67
52,74
53,54
53,64
54,55
55,56
55,65
56,57
57,66
58,59
58,69
59,60
60,61
60,70
61,62
62,71
63,64
63,77
64,65
64,87
65,66
66,67
66,88
67,73
68,69
68,79
69,70
69,82
70,71
71,72
71,83
72,75
73,74
73,89
74,90
75,76
75,84
76,77
76,85
77,86
78,79
78,80
79,81
80,81
81,82
82,83
83,84
84,85
85,86
86,87
87,88
88,89
89,90
