Source,Target
0,1
0,5
1,2
1,6
2,3
2,7
3,8
4,5
4,10
5,6
5,11
6,7
6,12
7,8
7,13
8,9
8,14
9,15
10,11
10,16
11,12
11,17
12,13
12,18
13,14
13,19
14,15
14,20
15,21
16,17
16,22
17,18
17,23
18,19
18,24
19,20
19,25
20,21
20,26
21,27
22,23
22,28
23,24
23,29
24,25
24,30
25,26
25,31
26,27
26,32
27,33
28,29
28,34
29,30
29,35
30,31
30,36
31,32
31,37
32,33
32,38
33,39
34,35
34,43
35,36
35,44
36,37
36,45
37,38
37,46
38,39
39,48
40,41
40,57
41,42
41,58
42,59
43,44
43,71
44,45
44,72
45,46
45,73
46,47
46,74
47,48
47,75
48,49
48,76
49,50
49,77
50,51
50,78
51,52
51,79
52,53
52,80
53,54
53,81
54,55
54,82
55,56
55,83
56,57
56,84
57,58
57,85
58,59
58,86
59,60
59,88
60,61
60,89
61,62
61,90
62,63
62,91
63,64
63,92
64,65
64,93
65,66
65,94
66,67
66,95
67,68
67,96
68,69
68,98
69,70
70,99
70,100
71,72
71,112
72,73
72,113
73,74
73,114
74,75
74,115
75,76
75,116
76,77
76,117
77,78
78,79
78,118
79,80
79,119
80,81
80,120
81,82
81,121
82,83
82,122
83,84
83,123
84,85
84,124
85,86
85,125
86,87
87,88
87,126
88,89
88,101
89,90
89,102
90,91
90,103
91,92
91,104
92,93
92,105
93,94
93,106
94,95
94,107
95,96
95,108
96,97
96,109
97,98
98,99
98,110
99,111
100,111
100,154
101,102
101,127
101,144
102,103
102,145
103,104
103,146
104,105
104,147
105,106
105,148
106,107
106,149
107,108
107,150
108,109
108,151
109,110
109,152
110,111
110,153
112,113
112,128
113,114
113,129
114,115
114,130
115,116
115,131
116,117
116,132
117,118
117,133
118,119
118,134
119,120
119,135
120,121
120,136
121,122
121,137
122,123
122,138
123,124
123,139
124,125
124,140
125,126
125,141
126,127
126,142
127,143
128,129
129,130
130,131
131,132
131,155
132,133
132,156
133,134
133,157
134,135
134,158
135,136
135,159
136,137
136,160
137,138
137,161
138,139
138,162
139,140
139,163
140,141
140,164
141,142
141,165
142,143
142,166
143,144
144,145
144,167
145,146
145,168
146,147
146,169
147,148
147,170
148,149
148,171
149,150
149,172
150,151
150,173
151,152
151,174
152,153
152,175
153,154
153,176
154,177
155,156
156,157
157,158
158,159
159,160
160,161
161,162
162,163
163,164
164,165
164,178
165,166
165,179
166,167
166,180
167,168
167,181
168,169
168,182
169,170
170,171
171,172
172,173
173,174
174,175
175,176
176,177
178,179
179,180
180,181
181,182
