Source,Target
0,1
0,139
0,12
1,2
1,13
2,3
2,14
3,4
3,15
4,5
4,16
5,6
5,17
6,7
6,18
7,8
7,19
8,9
8,20
9,10
9,21
10,11
10,22
11,25
12,13
12,31
13,14
13,32
14,15
14,34
15,16
15,36
16,17
16,38
17,18
17,40
18,19
18,42
19,20
19,44
20,21
20,46
21,22
21,48
22,23
23,24
23,26
24,25
24,27
25,28
26,27
26,50
27,28
28,58
29,30
29,140
29,51
30,31
30,52
31,53
32,33
32,69
33,34
33,70
34,35
34,71
35,36
35,72
36,37
36,73
37,38
37,74
38,39
38,75
39,40
39,59
40,41
40,60
41,42
41,61
42,43
42,62
43,44
43,63
44,45
44,64
45,46
45,65
46,47
46,66
47,48
47,54
48,49
48,55
49,50
49,56
50,57
51,52
51,67
52,53
53,68
54,55
54,66
55,56
56,57
57,58
57,84
58,85
59,60
59,75
60,61
61,62
62,63
62,96
63,64
64,65
65,66
66,80
67,68
67,76
67,99
68,69
68,86
69,70
70,71
71,72
71,90
72,73
73,74
74,75
75,94
76,148
76,143
77,78
77,96
77,101
78,79
78,102
79,80
79,103
80,81
80,104
81,82
81,105
82,83
82,106
83,84
83,107
84,85
84,108
85,109
86,87
86,99
86,113
87,88
87,114
88,89
88,115
89,90
89,116
90,91
90,117
91,92
91,118
92,93
92,119
93,94
93,120
94,95
94,121
95,96
95,123
96,100
97,98
97,149
97,110
98,99
98,111
99,112
100,101
100,124
101,102
102,103
102,128
103,104
104,105
104,129
105,106
106,107
106,130
107,108
108,109
108,131
109,132
110,111
110,137
111,112
112,113
112,133
113,114
113,134
114,115
115,116
115,135
116,117
117,118
117,136
118,119
119,120
119,125
120,121
121,122
122,123
122,126
123,124
124,127
125,126
125,136
126,127
127,128
128,129
129,130
130,131
131,132
133,134
133,137
134,135
135,136
137,160
138,139
138,141
139,140
139,142
140,143
141,144
141,142
142,143
143,146
144,145
144,154
145,146
145,155
146,147
146,152
147,148
147,150
148,149
148,151
149,160
150,151
150,153
151,159
152,156
152,153
153,158
154,155
155,156
156,157
157,158
158,159
159,160
